scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
243,3,22,444.2613,0.1710,1329.5692,1328.7590,1328.7590,0.0379,20.39,535,146
244,3,9409,369.9097,0.0530,1107.3818,1106.7073,1106.7073,0.0591,100.00,24529,3751
244,2,372,312.6934,0.0705,623.7551,623.3722,623.3722,0.0581,100.00,3205,373
244,3,247,443.9284,0.1047,1329.5734,1328.7633,1328.7633,0.0581,100.00,681,146
244,3,96,417.2302,0.0676,1249.4355,1248.6689,1248.6689,0.0581,34.80,502,68
244,2,211,367.2269,0.0913,732.8908,732.4393,732.4393,0.0581,3.24,335,142
244,2,271,366.7176,0.1829,731.8719,731.4206,731.4206,0.0581,100.00,304,71
245,3,10832,369.9100,0.0490,1107.3827,1106.7083,1106.7083,0.0568,100.00,25723,4368
245,2,2095,312.6927,0.0430,623.7539,623.3709,623.3709,0.0518,100.00,4422,449
245,3,269,443.9276,0.0936,1329.5710,1328.7609,1328.7609,0.0518,100.00,639,146
245,3,109,417.5746,0.2746,1250.4688,1249.7021,1249.7021,0.0518,100.00,550,177
245,2,100,366.7207,0.1171,731.8781,731.4268,731.4268,0.0518,100.00,540,68
246,3,6296,369.9113,0.0510,1107.3864,1106.7120,1106.7120,0.0506,100.00,22561,3671
246,2,1515,312.6922,0.0371,623.7529,623.3699,623.3699,0.0464,100.00,4268,479
246,3,56,444.2601,0.1477,1329.5658,1328.7555,1328.7555,0.0464,100.00,656,67
246,2,161,366.7184,0.0936,731.8735,731.4222,731.4222,0.0464,100.00,657,25
247,3,2583,369.9117,0.0581,1107.3877,1106.7133,1106.7133,0.0636,100.00,15676,2266
247,2,2056,312.6920,0.0397,623.7525,623.3695,623.3695,0.0443,100.00,4067,456
247,3,47,443.9225,0.1225,1329.5559,1328.7458,1328.7458,0.0443,5.41,495,67
247,2,398,366.7253,0.1695,731.8875,731.4361,731.4361,0.0446,100.00,453,25
247,3,370,385.1917,0.0950,1153.2532,1152.5532,1152.5532,0.0521,100.00,417,172
247,3,71,384.8275,0.3672,1152.1605,1151.4607,1151.4607,0.0521,4.27,333,205
248,3,1312,369.9111,0.0489,1107.3860,1106.7116,1106.7116,0.0450,100.00,7742,1441
248,2,230,312.6912,0.0495,623.7507,623.3678,623.3678,0.0450,100.00,2708,223
248,1,45,390.8734,0.1381,387.0930,386.8584,386.8584,0.0450,3.18,132,35
248,1,45,391.8484,0.1999,391.0759,390.8412,390.8412,0.0450,100.00,275,50
249,3,227,369.9145,0.0651,1107.3960,1106.7216,1106.7216,0.3148,100.00,3270,859
249,2,105,312.6928,0.0420,623.7539,623.3710,623.3710,0.3148,100.00,1742,223
249,2,41,378.7121,0.0442,755.8739,755.4097,755.4097,0.3148,4.81,1021,177
249,3,19,390.8743,0.1516,1170.3148,1169.6009,1169.6009,0.3148,3.00,412,0
249,1,19,390.1702,0.0584,389.3976,389.1629,389.1629,0.3148,3.33,317,206
250,2,486,378.7093,0.0556,755.8682,755.4041,755.4041,0.0346,141.12,1770,450
250,3,255,369.9257,0.1858,1107.4297,1106.7553,1106.7553,0.0525,100.00,1160,121
250,3,353,390.8783,0.0720,1170.3268,1169.6129,1169.6129,0.0519,100.00,702,0
250,2,7,313.2145,0.0863,624.7975,624.4144,624.4144,0.0519,3.66,455,33
250,2,109,312.7034,0.1214,623.7752,623.3923,623.3923,0.0519,100.00,421,82
251,2,1085,378.7054,0.0550,755.8603,755.3962,755.3962,0.0447,100.00,2781,457
251,3,90,535.6276,0.1241,1604.9240,1603.8610,1603.8610,0.0447,100.00,793,444
251,3,185,390.8783,0.0720,1170.3268,1169.6129,1169.6129,0.0447,100.00,702,0
251,3,305,369.9155,0.0708,1107.3992,1106.7248,1106.7248,0.0822,100.00,583,61
251,2,251,409.7321,0.1027,817.9453,817.4496,817.4496,0.0822,3.80,312,35
252,2,1218,378.7063,0.0609,755.8622,755.3981,755.3981,0.0491,100.00,3364,499
252,3,500,535.6145,0.1168,1604.8846,1603.8216,1603.8216,0.0611,100.00,1046,457
252,3,486,390.8783,0.0619,1170.3268,1169.6129,1169.6129,0.0973,100.00,702,156
252,3,255,395.5720,0.1664,1184.4196,1183.6943,1183.6943,1.1770,524.77,644,275
252,2,139,430.7484,0.1278,860.0044,859.4823,859.4823,1.1770,100.00,625,47
252,3,121,389.8964,0.2071,1167.3807,1166.6673,1166.6673,1.1770,386.77,563,388
252,3,107,369.9155,0.0688,1107.3990,1106.7245,1106.7245,1.1770,100.00,422,61
253,2,1488,378.7066,0.0513,755.8628,755.3987,755.3987,0.0560,100.00,3208,499
253,2,305,430.7396,0.0960,859.9867,859.4646,859.4646,0.0590,100.00,2109,352
253,3,542,535.5988,0.0702,1604.8377,1603.7747,1603.7747,0.0692,100.00,985,531
253,3,247,390.2169,0.1680,1167.3395,1166.6259,1166.6259,0.1804,100.00,900,723
253,3,247,395.5720,0.1595,1184.4196,1183.6943,1183.6943,0.0947,524.77,644,213
253,2,111,381.2357,0.0690,760.9219,760.4568,760.4568,0.0947,3.46,642,133
253,1,67,425.2208,0.0390,424.4741,424.2135,424.2135,0.0947,100.00,547,254
253,1,66,424.1645,0.0717,423.4176,423.1572,423.1572,0.0947,3.66,351,214
253,1,171,423.1971,0.0984,422.4500,422.1898,422.1898,0.0947,511.83,350,0
254,2,505,430.7379,0.0331,859.9833,859.4612,859.4612,0.0987,100.00,5016,663
254,2,955,378.7059,0.0543,755.8615,755.3974,755.3974,0.0487,62.59,2730,407
254,4,49,406.4570,0.1010,1622.8759,1621.7989,1621.7989,0.0487,100.00,1507,446
254,2,104,386.2189,0.0998,770.8897,770.4233,770.4233,0.0487,359.72,1418,140
254,3,537,389.8814,0.0771,1167.3358,1166.6224,1166.6224,0.0518,65.24,1386,790
254,3,521,535.5981,0.1198,1604.8353,1603.7724,1603.7724,0.0559,100.00,942,230
254,2,326,381.2331,0.0495,760.9167,760.4517,760.4517,0.0361,100.00,859,147
254,6,399,395.5744,0.3437,2367.9282,2366.3998,2367.4027,0.0566,4.53,85,391
254,4,514,395.2528,0.2070,1578.0302,1576.9822,1576.9822,1.3662,100.00,502,391
254,3,6,438.9283,0.3809,1318.5725,1317.7760,1317.7760,1.3662,100.00,304,172
254,1,71,424.1599,0.2338,423.4131,423.1526,423.1526,1.3662,96.96,379,199
255,2,2327,430.7401,0.0410,859.9878,859.4656,859.4656,0.0568,100.00,7161,1064
255,4,418,406.7155,0.0685,1622.9070,1621.8299,1621.8299,0.0402,100.00,2747,1198
255,2,425,386.2208,0.0930,770.8934,770.4270,770.4270,0.0519,100.00,2380,318
255,2,269,378.7073,0.0612,755.8642,755.4000,755.4000,0.0519,137.87,2091,132
255,3,583,389.8824,0.1069,1167.3388,1166.6253,1166.6253,0.1544,28.29,1357,866
255,2,33,464.2557,0.0518,927.0591,926.4969,926.4969,0.1544,5.02,860,206
255,3,195,535.5951,0.1226,1604.8263,1603.7633,1603.7633,0.1544,100.00,805,141
255,2,433,381.2294,0.0764,760.9093,760.4443,760.4443,0.5001,100.00,790,170
255,1,567,439.2394,0.1163,438.4948,438.2322,438.2322,0.0544,256.67,681,150
255,6,34,395.5748,0.3429,2367.9310,2366.4026,2367.4054,0.0544,3.66,278,391
255,4,191,395.2470,0.2929,1578.0070,1576.9589,1576.9589,0.0544,100.00,622,391
255,1,281,391.2320,0.0707,390.4593,390.2247,390.2247,0.0544,100.00,533,21
255,1,401,424.1617,0.2442,423.4149,423.1545,423.1545,0.0455,368.24,399,245
256,2,3975,430.7427,0.0517,859.9930,859.4709,859.4709,0.0697,100.00,8755,1453
256,4,1499,406.4626,0.0391,1622.8983,1621.8213,1621.8213,0.0575,100.00,4939,1980
256,2,1864,386.2220,0.0774,770.8959,770.4295,770.4295,0.0427,100.00,3233,355
256,3,438,390.2184,0.0582,1168.3471,1167.6335,1167.6335,0.0488,100.00,1275,201
256,2,288,378.7141,0.0627,755.8777,755.4136,755.4136,0.0422,4.05,1156,142
256,2,591,464.2528,0.0520,927.0532,926.4910,926.4910,0.0490,100.00,966,206
256,4,255,401.9831,0.2018,1604.9663,1603.9034,1603.9034,0.0490,100.00,864,35
256,2,312,381.2301,0.1108,760.9106,760.4456,760.4456,0.0476,100.00,729,302
256,2,443,439.2528,0.3272,877.0273,876.4912,876.4912,0.0520,248.50,660,554
256,3,44,395.2470,0.0833,1183.4444,1182.7192,1182.7192,0.0520,100.00,622,284
256,1,485,391.2320,0.0502,390.4593,390.2247,390.2247,0.0414,100.00,533,21
257,2,3311,430.7423,0.0501,859.9922,859.4700,859.4700,0.0597,100.00,8614,1547
257,4,2015,406.4644,0.0700,1622.9055,1621.8285,1621.8285,0.0507,100.00,7129,2199
257,2,1396,386.2233,0.0801,770.8984,770.4321,770.4321,0.0525,100.00,3732,402
257,3,53,483.9383,0.0908,1449.7606,1448.7932,1448.7932,0.0525,100.00,1354,459
257,4,342,401.9774,0.1885,1604.9435,1603.8806,1603.8806,0.0513,100.00,1007,87
257,2,646,464.2530,0.1179,927.0536,926.4914,926.4914,0.0500,100.00,998,456
257,3,195,389.8789,0.0881,1167.3283,1166.6149,1166.6149,0.0500,16.95,951,478
257,4,279,438.9376,0.2087,1752.8777,1751.7217,1751.7217,0.0518,100.00,856,247
257,1,231,440.2591,0.0826,439.5240,439.2518,439.2518,0.0518,100.00,449,132
257,1,27,391.2336,0.1017,390.4610,390.2264,390.2264,0.0518,100.00,396,21
258,4,3046,406.4639,0.0889,1622.9034,1621.8264,1621.8264,0.0619,100.00,7570,2014
258,2,2739,430.7436,0.0535,859.9947,859.4726,859.4726,0.0581,100.00,7423,1314
258,2,1157,386.2220,0.0803,770.8959,770.4295,770.4295,0.0588,100.00,3610,314
258,3,976,483.9362,0.0944,1449.7540,1448.7867,1448.7867,0.0574,100.00,2948,1102
258,2,164,461.7126,0.0458,921.9721,921.4107,921.4107,0.0574,167.44,1420,354
258,2,732,415.7412,0.0808,829.9747,829.4679,829.4679,0.0397,438.99,1354,109
258,4,299,438.9668,0.2058,1752.9941,1751.8381,1751.8381,0.0397,159.97,1247,295
258,4,610,401.9808,0.2100,1604.9569,1603.8940,1603.8940,0.0492,100.00,872,87
258,2,137,451.2001,0.0384,900.9345,900.3856,900.3856,0.0492,5.31,623,113
258,6,3,464.7471,0.3105,2783.2235,2781.4361,2782.4388,0.0492,100.00,376,443
258,3,148,389.8810,0.0795,1167.3348,1166.6213,1166.6213,0.0492,9.56,536,181
259,4,3383,406.4664,0.0904,1622.9135,1621.8366,1621.8366,0.0558,100.00,6391,1814
259,2,437,430.7459,0.0625,859.9995,859.4773,859.4773,0.0410,100.00,4729,1003
259,3,1081,483.9365,0.0866,1449.7551,1448.7878,1448.7878,0.0674,100.00,3638,1221
259,2,700,386.2243,0.0713,770.9004,770.4340,770.4340,0.0544,100.00,2603,328
259,2,478,461.7123,0.0631,921.9715,921.4101,921.4101,0.0975,250.96,2129,586
259,4,470,438.9776,0.2377,1753.0372,1751.8812,1751.8812,0.0650,100.00,1505,370
259,2,98,415.7400,0.0853,829.9721,829.4654,829.4654,0.0650,100.00,1500,109
259,2,282,451.2020,0.0573,900.9384,900.3894,900.3894,0.0646,7.33,756,114
259,4,98,464.2560,0.3668,1854.2105,1852.9949,1853.9978,0.0646,100.00,735,595
259,4,255,401.9801,0.1832,1604.9544,1603.8915,1603.8915,0.0646,100.00,710,87
259,2,169,441.7517,0.0369,882.0257,881.4889,881.4889,0.0646,91.73,558,51
259,2,147,502.2632,0.1422,1003.1263,1002.5119,1002.5119,0.0646,100.00,408,200
260,4,933,406.4648,0.1681,1622.9071,1621.8302,1621.8302,0.0588,100.00,5151,1062
260,3,2427,483.9393,0.0884,1449.7633,1448.7960,1448.7960,0.0601,100.00,4694,1564
260,2,1326,461.7133,0.0634,921.9735,921.4121,921.4121,0.0656,32437.77,2780,631
260,2,372,430.7484,0.0971,860.0043,859.4822,859.4822,0.0471,239.32,2420,603
260,2,672,415.7422,0.0941,829.9765,829.4698,829.4698,0.1484,100.00,1692,151
260,2,383,386.2249,0.0727,770.9017,770.4353,770.4353,1.0200,100.00,1633,131
260,4,838,438.9764,0.2204,1753.0324,1751.8764,1751.8764,0.0957,100.00,1391,370
260,2,238,441.7500,0.0564,882.0223,881.4855,881.4855,0.0957,212.92,1295,141
260,1,345,434.7837,0.0845,434.0383,433.7764,433.7764,0.0575,100.00,918,267
260,2,357,451.1983,0.0921,900.9311,900.3821,900.3821,0.0649,100.00,914,114
260,3,594,464.8993,0.0467,1392.6147,1391.6761,1391.6761,0.0508,23.38,623,202
260,4,49,402.2145,0.1270,1604.8892,1603.8261,1603.8261,0.0508,100.00,504,87
260,2,135,502.7640,0.0541,1004.1280,1003.5135,1003.5135,0.0508,69.57,514,16
260,4,206,464.5477,0.3057,1854.3746,1853.1589,1854.1618,0.0508,5.06,383,280
260,1,29,503.5433,0.2074,494.8189,494.5151,494.5151,0.0508,100.00,196,116
261,3,1009,483.9358,0.0656,1449.7528,1448.7855,1448.7855,0.0769,157.10,5467,1961
261,4,49,406.4661,0.1927,1622.9122,1621.8353,1621.8353,0.0769,100.00,2959,280
261,2,1146,461.7129,0.0502,921.9727,921.4112,921.4112,0.0524,100.00,2889,564
261,2,397,441.7531,0.0514,882.0284,881.4916,881.4916,0.8495,100.00,1724,157
261,2,559,415.7402,0.0719,829.9726,829.4658,829.4658,0.0584,100.00,1455,204
261,4,510,438.9773,0.1750,1753.0362,1751.8803,1751.8803,0.0443,100.00,1172,197
261,1,536,434.7850,0.0924,434.0397,433.7778,433.7778,0.0697,100.00,1012,294
261,2,317,451.1996,0.0942,900.9335,900.3846,900.3846,0.0327,100.00,853,86
261,2,169,407.2228,0.0655,812.9259,812.4310,812.4310,0.0327,100.00,753,207
261,2,213,502.2604,0.1374,1003.1206,1002.5062,1002.5062,0.0327,100.00,666,292
261,3,292,464.8991,0.0890,1392.6140,1391.6754,1391.6754,0.0495,23.59,628,76
261,1,159,503.5433,0.2182,502.8398,502.5360,502.5360,0.0495,100.00,379,183
262,3,1657,483.9387,0.0866,1449.7615,1448.7942,1448.7942,0.0611,145.80,5073,1808
262,2,959,461.7136,0.0615,921.9742,921.4127,921.4127,0.0628,729.81,2502,521
262,2,951,441.7519,0.0473,882.0261,881.4893,881.4893,0.0681,100.00,1889,172
262,2,596,415.7396,0.0696,829.9714,829.4647,829.4647,0.0560,100.00,1433,204
262,3,707,432.9186,0.1224,1295.5250,1294.7312,1294.7312,0.0426,3.40,1256,289
262,4,24,438.9828,0.1336,1753.0580,1751.9020,1751.9020,0.0426,100.00,850,197
262,2,148,434.7856,0.0914,868.0915,867.5567,867.5567,0.0426,100.00,838,311
262,3,201,525.9207,0.1284,1575.7880,1574.7403,1574.7403,0.0426,100.00,807,259
262,4,18,406.4593,0.1889,1622.8853,1621.8083,1621.8083,0.0426,100.00,763,63
262,3,145,464.9024,0.1223,1392.6241,1391.6855,1391.6855,0.0426,49.26,751,76
262,2,321,451.2052,0.1390,900.9449,900.3960,900.3960,0.0503,62.62,722,45
262,2,253,502.2615,0.1382,1003.1228,1002.5084,1002.5084,0.0420,100.00,683,388
262,2,220,439.7377,0.1221,877.9970,877.4608,877.4608,0.0420,100.00,415,208
262,3,255,600.6345,0.3540,1799.0640,1797.8788,1798.8817,0.0497,9.82,727,233
262,3,231,478.6059,0.3080,1433.7608,1432.7959,1432.7959,0.0363,4.74,391,383
262,5,424,503.5433,0.3515,2513.2998,2511.6772,2512.6801,0.0487,100.00,5,182
263,3,1957,483.9422,0.1096,1449.7722,1448.8049,1448.8049,0.0600,89.52,4028,1264
263,2,592,441.7523,0.0568,882.0269,881.4901,881.4901,0.0699,100.00,1774,184
263,3,298,432.9181,0.1360,1295.5234,1294.7296,1294.7296,0.0404,12.85,1536,495
263,2,276,461.7125,0.0671,921.9720,921.4105,921.4105,0.0350,100.00,1602,444
263,3,426,541.6015,0.0491,1622.8598,1621.7828,1621.7828,0.0740,100.00,1372,304
263,3,217,600.3010,0.2730,1799.0664,1797.8813,1798.8842,0.0740,100.00,1044,391
263,2,288,415.7425,0.0888,829.9772,829.4704,829.4704,0.6427,100.00,960,216
263,3,683,525.9190,0.1455,1575.7830,1574.7353,1574.7353,0.0585,100.00,767,190
263,2,115,434.7797,0.0604,868.0796,867.5448,867.5448,0.0585,100.00,757,127
263,1,13,455.2614,0.1773,446.5073,446.2314,446.2314,0.0585,60.64,234,0
263,2,179,502.7709,0.0890,1004.1418,1003.5273,1003.5273,0.0585,58.96,577,182
263,2,155,465.2466,0.2124,929.0412,928.4787,928.4787,0.0585,7.65,366,164
263,1,300,502.2605,0.1042,501.5568,501.2532,501.2532,0.2479,100.00,533,60
263,3,69,478.6070,0.1975,1433.7642,1432.7993,1432.7993,0.2479,4.64,474,413
263,5,119,464.5702,0.3894,2319.3162,2317.8155,2318.8184,0.2479,49.31,452,400
263,1,153,456.2627,0.0415,455.5315,455.2554,455.2554,0.2479,4.68,446,374
263,5,99,503.5433,0.3531,2513.2998,2511.6772,2512.6801,0.2479,100.00,5,182
263,1,125,542.6325,0.0463,541.9550,541.6252,541.6252,0.2479,5.29,377,0
263,2,5,407.2609,0.2481,813.0023,812.5072,812.5072,0.2479,100.00,371,238
264,3,237,541.6117,0.0684,1622.8901,1621.8132,1621.8132,0.0000,100.00,6428,2186
264,3,748,483.9432,0.1177,1449.7750,1448.8077,1448.8077,0.0528,53.03,3677,1069
264,3,861,432.5869,0.1163,1295.5326,1294.7390,1294.7390,0.0584,100.00,2014,635
264,2,329,441.7523,0.0755,882.0269,881.4901,881.4901,0.2311,100.00,1461,185
264,3,769,600.3072,0.0925,1799.0849,1797.8998,1798.9027,1.1258,100.00,1170,551
264,2,89,461.7131,0.0418,921.9730,921.4116,921.4116,1.1258,372.48,893,192
264,3,346,478.9154,0.1009,1434.6894,1433.7244,1433.7244,0.1641,100.00,662,237
264,1,212,455.2619,0.1672,454.5305,454.2546,454.2546,0.1641,100.00,598,117
264,3,30,525.9044,0.1172,1575.7392,1574.6915,1574.6915,0.1641,100.00,590,115
264,1,67,432.2503,0.1715,431.5047,431.2430,431.2430,0.1641,100.00,546,37
264,2,91,502.7752,0.0814,1004.1505,1003.5359,1003.5359,0.1641,43.09,477,182
264,2,255,435.2819,0.0841,869.0842,868.5493,868.5493,0.3394,100.00,462,173
264,1,72,502.2636,0.1005,501.5600,501.2564,501.2564,0.3394,100.00,360,60
265,3,1252,541.6131,0.0591,1622.8946,1621.8176,1621.8176,0.0731,100.00,17510,5644
265,3,818,483.9388,0.1256,1449.7618,1448.7945,1448.7945,0.0654,38.46,2666,712
265,3,406,432.5881,0.0971,1295.5361,1294.7425,1294.7425,0.1699,177.89,2007,537
265,3,370,600.3150,0.1912,1799.1082,1797.9231,1798.9260,0.2053,100.00,1577,697
265,2,67,441.7552,0.0738,882.0326,881.4958,881.4958,0.2053,100.00,724,106
265,3,183,478.9151,0.1127,1434.6885,1433.7235,1433.7235,0.2053,100.00,657,237
265,2,304,434.7879,0.0985,868.0961,867.5613,867.5613,0.1635,4.21,612,126
265,1,689,455.2662,0.1923,454.5348,454.2589,454.2589,0.0535,100.00,564,68
265,3,81,525.9152,0.1073,1575.7714,1574.7237,1574.7237,0.0535,50.84,562,115
265,2,559,407.2604,0.1350,813.0013,812.5062,812.5062,0.0547,100.00,510,133
266,3,6813,541.6139,0.0501,1622.8969,1621.8199,1621.8199,0.0662,100.00,34205,12095
266,3,725,432.5851,0.0802,1295.5271,1294.7335,1294.7335,0.0510,75.40,1699,590
266,3,440,600.3149,0.1946,1799.1078,1797.9228,1798.9256,0.0561,100.00,1592,685
266,3,547,483.9466,0.1990,1449.7853,1448.8180,1448.8180,0.0726,697.19,1493,257
266,1,463,432.2537,0.1818,431.5081,431.2464,431.2464,0.0364,11.36,574,61
266,3,326,478.9110,0.1768,1434.6763,1433.7113,1433.7113,0.0700,24.17,611,191
266,1,291,483.3208,0.2252,482.6029,482.3135,482.3135,0.0349,22.29,502,99
266,3,216,478.6010,0.2931,1429.7385,1428.7736,1428.7736,0.0349,14.97,347,182
266,2,88,550.7568,0.2378,1099.1679,1098.4960,1098.4960,0.0349,3.69,368,35
267,3,14563,541.6140,0.0442,1622.8972,1621.8202,1621.8202,0.0786,100.00,52200,19410
267,3,751,600.3215,0.2652,1799.1279,1797.9428,1798.9457,0.0597,100.00,1451,628
267,3,388,559.2554,0.2031,1671.8397,1670.7362,1670.7362,0.7475,100.00,140,127
267,3,327,432.5821,0.0888,1295.5181,1294.7245,1294.7245,0.0519,39.81,1081,418
267,3,206,483.9419,0.1529,1449.7712,1448.8039,1448.8039,0.0519,10.01,958,237
267,3,446,590.6127,0.2033,1769.9877,1768.8163,1768.8163,0.0491,4.29,956,401
267,1,292,432.2531,0.1238,431.5074,431.2458,431.2458,0.0333,100.00,798,55
267,2,81,550.2478,0.0508,1099.1528,1098.4811,1098.4811,0.0333,100.00,611,248
267,3,67,478.6020,0.1410,1433.7491,1432.7842,1432.7842,0.0333,16.36,476,169
267,1,66,483.3225,0.1848,482.6047,482.3152,482.3152,0.0333,5.19,422,74
268,3,21965,541.6147,0.0444,1622.8994,1621.8224,1621.8224,0.0776,100.00,67975,24988
268,3,102,508.2754,0.2036,1522.8234,1521.8043,1521.8043,0.0776,41.64,1967,346
268,3,818,559.2558,0.1425,1671.8409,1670.7373,1670.7373,0.3854,100.00,140,57
268,3,187,600.3237,0.2576,1799.1344,1797.9493,1798.9522,0.3854,21.25,1210,495
268,3,396,590.6148,0.0939,1768.9912,1767.8198,1767.8198,0.0382,100.00,886,606
268,2,69,523.8117,0.1770,1046.2426,1045.6088,1045.6088,0.0382,100.00,880,517
268,2,246,550.2560,0.0531,1099.1692,1098.4975,1098.4975,0.0382,4.04,842,247
268,3,269,432.5836,0.1526,1295.5228,1294.7291,1294.7291,0.0379,4.21,801,246
268,3,100,527.2896,0.1379,1579.8955,1578.8472,1578.8472,0.0379,100.00,615,240
268,4,207,432.2493,0.3376,1726.1107,1724.9681,1724.9681,0.0379,100.00,566,111
268,2,190,505.3025,0.0639,1009.2059,1008.5906,1008.5906,0.0379,100.00,523,106
268,1,114,524.8392,0.0591,524.1482,523.8319,523.8319,0.0379,302.17,517,19
269,3,24456,541.6149,0.0434,1622.8998,1621.8228,1621.8228,0.0787,1647.41,74462,27145
269,3,448,508.2759,0.1007,1522.8251,1521.8060,1521.8060,0.0594,100.00,3303,477
269,2,308,523.8098,0.1418,1046.2388,1045.6050,1045.6050,0.0526,100.00,2671,642
269,3,607,590.6183,0.1620,1769.0015,1767.8301,1767.8301,0.0790,100.00,1012,609
269,3,37,559.2567,0.1397,1671.8438,1670.7403,1670.7403,0.0790,100.00,185,57
269,3,355,527.2892,0.1042,1579.8942,1578.8458,1578.8458,0.0814,100.00,882,369
269,2,127,502.2750,0.0545,1003.1499,1002.5355,1002.5355,0.0814,100.00,821,293
269,2,424,550.2463,0.1149,1099.1498,1098.4781,1098.4781,0.0986,100.00,759,309
269,2,157,500.7634,0.3605,1000.1169,999.5122,999.5122,0.0986,5.35,513,380
270,3,22556,541.6149,0.0420,1622.8999,1621.8229,1621.8229,0.0787,1566.87,70822,26292
270,3,2155,508.2726,0.0900,1522.8150,1521.7959,1521.7959,0.0593,100.00,6487,1354
270,2,791,523.8093,0.0990,1046.2377,1045.6040,1045.6040,0.0619,100.00,5758,1181
270,2,287,502.2870,0.0588,1003.1738,1002.5594,1002.5594,0.0619,100.00,1857,488
270,3,229,590.6208,0.1102,1769.0092,1767.8378,1767.8378,0.0619,100.00,1073,472
270,3,318,559.2559,0.1377,1675.8494,1674.7458,1674.7458,0.0619,100.00,1128,216
270,3,527,527.6431,0.1245,1579.9529,1578.9045,1578.9045,0.0420,22.71,959,484
270,2,503,550.2437,0.1076,1099.1445,1098.4728,1098.4728,0.0455,12.44,846,465
270,2,426,501.2998,0.0899,1001.1898,1000.5850,1000.5850,0.0560,4.45,594,0
271,3,15098,541.6153,0.0419,1622.9010,1621.8240,1621.8240,0.0798,1878.25,56991,21158
271,3,1881,508.2728,0.0917,1522.8157,1521.7966,1521.7966,0.0735,100.00,11405,2611
271,2,2357,523.8087,0.0589,1046.2367,1045.6029,1045.6029,0.0650,100.00,9895,2171
271,2,775,502.2852,0.0561,1003.1702,1002.5558,1002.5558,0.0749,157.71,4528,677
271,3,735,590.6261,0.1411,1769.0250,1767.8536,1767.8536,0.0515,19.66,1051,465
271,3,310,521.9218,0.1838,1563.7804,1562.7437,1562.7437,0.0515,34.37,1283,718
271,3,366,527.2908,0.0357,1579.8989,1578.8505,1578.8505,0.0679,100.00,1153,467
271,3,514,559.5852,0.2917,1676.8469,1675.7339,1675.7339,0.0508,67.37,1079,226
271,1,255,550.2424,0.1188,549.5662,549.2351,549.2351,0.0508,10.90,781,398
