scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
254,2,151,395.2646,0.3464,788.9948,788.5147,788.5147,0.0448,100.00,513,496
254,1,126,438.9333,0.1674,438.1885,437.9260,437.9260,0.0448,19.83,428,182
255,2,17844,430.7438,0.0444,859.9952,859.4731,859.4731,0.0611,1614.53,59691,5295
255,4,629,395.7320,0.0942,1579.9472,1578.8989,1578.8989,0.0699,6.94,1645,479
255,2,587,421.7519,0.2243,841.9979,841.4893,841.4893,0.0733,100.00,1532,227
255,5,44,419.0594,0.1947,2090.6220,2089.2577,2090.2606,0.0733,127.42,321,605
255,2,114,425.7425,0.1341,849.9896,849.4705,849.4705,0.0733,26.90,597,342
255,3,275,439.6040,0.1559,1316.5984,1315.7902,1315.7902,0.0514,3.07,727,467
255,3,113,535.9578,0.1611,1604.9118,1603.8487,1603.8487,0.0514,100.00,422,188
255,5,171,415.2493,0.2059,2072.5606,2071.2100,2072.2129,0.0514,100.00,514,89
255,1,357,438.9339,0.0946,438.1892,437.9266,437.9266,0.0370,3.19,421,184
256,2,28760,430.7435,0.0463,859.9947,859.4725,859.4725,0.0714,225663.27,77369,6335
256,2,556,421.7503,0.1516,841.9947,841.4861,841.4861,0.0452,100.00,1563,177
256,4,1062,395.7310,0.0861,1579.9430,1578.8947,1578.8947,0.2255,7.83,1464,356
256,5,293,419.0584,0.1162,2090.6172,2089.2529,2090.2558,0.2255,100.00,895,1243
256,2,502,425.7454,0.1364,849.9954,849.4764,849.4764,0.0429,77.60,944,315
256,3,277,439.5989,0.1492,1316.5830,1315.7748,1315.7748,0.0429,5.75,942,638
256,5,78,415.2470,0.1662,2072.5491,2071.1985,2072.2013,0.0429,100.00,784,241
256,4,255,464.2405,0.2637,1847.1342,1845.9187,1846.9215,0.0429,4.33,89,100
256,2,125,441.2478,0.0583,881.0177,880.4810,880.4810,0.0429,100.00,623,104
257,2,27627,430.7443,0.0474,859.9961,859.4740,859.4740,0.0673,100.00,83079,7458
257,5,1277,419.0618,0.1484,2090.6340,2089.2697,2090.2726,0.0680,22666.98,1198,1476
257,4,351,395.7312,0.1525,1579.9439,1578.8955,1578.8955,0.0573,8.55,1453,227
257,2,612,421.7515,0.0949,841.9969,841.4884,841.4884,0.0440,100.00,1207,261
257,5,472,415.2488,0.1726,2072.5585,2071.2079,2072.2108,0.1768,100.00,883,196
257,3,274,439.5998,0.1890,1316.5858,1315.7777,1315.7777,0.1768,6.99,841,599
257,2,621,464.2485,0.0983,927.0446,926.4825,926.4825,0.0528,16.90,770,17
257,1,518,441.2441,0.0500,440.5091,440.2369,440.2369,0.2565,100.00,682,64
257,2,247,426.2298,0.0877,850.9643,850.4451,850.4451,0.2565,100.00,576,249
257,1,16,434.2470,0.1784,427.4866,427.2247,427.2247,0.2565,100.00,60,254
258,2,25284,430.7447,0.0475,859.9970,859.4749,859.4749,0.0645,100.00,73449,6782
258,5,703,419.0627,0.1353,2090.6384,2089.2741,2090.2770,0.0480,805.29,1409,1588
258,4,187,395.7336,0.1452,1579.9536,1578.9053,1578.9053,0.0480,100.00,1026,99
258,5,355,415.2466,0.1770,2072.5472,2071.1966,2072.1995,0.0480,100.00,907,196
258,3,289,535.2893,0.2077,1602.9059,1601.8431,1601.8431,0.0632,100.00,713,313
258,3,558,439.5998,0.2306,1316.5857,1315.7776,1315.7776,0.0605,7.49,819,777
258,2,347,434.2552,0.2450,867.0306,866.4959,866.4959,0.0605,100.00,800,677
258,4,237,464.2456,0.1390,1854.1689,1852.9533,1853.9562,0.0605,16.94,772,612
258,2,127,421.7509,0.1480,841.9958,841.4872,841.4872,0.0605,100.00,755,215
258,1,110,441.2426,0.0493,440.5076,440.2354,440.2354,0.0605,100.00,641,73
258,1,139,535.9654,0.0688,535.2868,534.9581,534.9581,0.0605,708.13,485,242
259,2,11226,430.7452,0.0525,859.9980,859.4759,859.4759,0.0615,100.00,52164,5199
259,5,992,419.0641,0.1829,2090.6454,2089.2810,2090.2840,0.0588,830.34,1292,1167
259,2,499,434.2473,0.2286,867.0148,866.4801,866.4801,0.0509,100.00,1277,1044
259,5,301,410.8300,0.2240,2049.4468,2048.1109,2049.1137,0.1263,241.82,568,271
259,3,520,535.2896,0.2912,1603.9098,1602.8470,1602.8470,0.0445,100.00,1099,609
259,5,220,415.2441,0.2073,2072.5348,2071.1841,2072.1870,0.0445,100.00,911,148
259,3,224,440.2330,0.0425,1318.4857,1317.6773,1317.6773,0.0445,100.00,756,223
259,6,210,439.6008,0.3337,2632.2507,2630.5581,2631.5609,0.0445,7.90,98,641
259,3,102,434.5787,0.2273,1301.5087,1300.7142,1300.7142,0.0445,14.17,730,569
259,3,469,534.9496,0.3792,1605.9284,1604.8658,1604.8658,0.0646,100.00,609,108
259,6,305,464.7128,0.3977,2782.0147,2780.2273,2781.2299,0.0646,4.69,656,672
259,4,286,464.2422,0.1973,1854.1553,1852.9398,1853.9427,0.0440,13.96,636,0
259,1,326,535.9622,0.0497,535.2836,534.9549,534.9549,0.1789,888.46,609,185
259,1,132,441.2412,0.0412,440.5062,440.2339,440.2339,0.1789,4.68,585,51
260,2,4071,430.7453,0.0617,859.9981,859.4760,859.4760,0.0515,1702.83,30942,3023
260,2,308,435.2962,0.1353,869.1128,868.5778,868.5778,0.0537,3.93,1387,288
260,5,354,419.0670,0.1588,2090.6600,2089.2957,2090.2986,0.0537,100.00,1288,1029
260,2,511,434.2473,0.3996,867.0148,866.4801,866.4801,0.0541,100.00,1277,706
260,5,564,410.8304,0.1884,2049.4488,2048.1129,2049.1158,0.0587,28.99,567,271
260,3,463,535.2895,0.2899,1603.9093,1602.8466,1602.8466,0.0448,100.00,1085,541
260,3,175,440.2331,0.0663,1318.4859,1317.6775,1317.6775,0.0448,100.00,702,300
260,6,241,439.6006,0.3422,2632.2496,2630.5570,2631.5598,0.0448,6.64,95,489
260,5,11,415.4607,0.2869,2072.6152,2071.2645,2072.2674,0.0448,100.00,525,92
260,5,364,464.4805,0.1686,2317.8641,2316.3634,2317.3662,0.1544,11.36,468,394
260,3,260,434.5784,0.3581,1301.5078,1300.7133,1300.7133,0.1544,11.15,553,706
260,1,255,535.9597,0.0589,535.2812,534.9524,534.9524,0.1544,5.41,541,185
260,3,149,587.6359,0.1286,1761.0447,1759.8860,1759.8860,0.1544,100.00,541,177
260,2,75,462.2037,0.0515,922.9545,922.3929,922.3929,0.1544,3.38,517,204
260,3,89,484.9388,0.1370,1452.7716,1451.7945,1451.7945,0.1544,100.00,499,64
260,4,113,544.9693,0.2898,2177.2661,2175.8482,2176.8511,0.1544,100.00,496,32
260,1,282,484.2727,0.0870,483.5550,483.2654,483.2654,0.0775,100.00,446,16
261,2,1132,430.7480,0.0539,860.0035,859.4814,859.4814,0.0541,100.00,12823,1992
261,2,467,435.2944,0.1266,869.1092,868.5743,868.5743,0.0551,100.00,1590,246
261,1,308,478.6030,0.0936,477.8844,477.5957,477.5957,0.0970,10.25,972,138
261,5,532,410.8310,0.1520,2049.4516,2048.1156,2049.1185,0.0404,21.35,496,271
261,5,255,419.0756,0.2567,2090.7029,2089.3386,2090.3415,0.0511,100.00,696,391
261,3,363,535.2858,0.2546,1602.8954,1601.8327,1601.8327,0.0867,100.00,707,165
261,1,133,433.2155,0.1515,429.4621,429.2003,429.2003,0.0867,100.00,245,0
261,2,407,461.7161,0.1064,918.9708,918.4094,918.4094,0.1674,17.51,502,210
261,1,185,535.9620,0.0668,535.2835,534.9547,534.9547,0.1674,886.54,607,185
261,2,255,462.2045,0.1151,922.9560,922.3944,922.3944,0.2794,3.79,580,254
261,4,24,464.2636,0.2583,1854.2411,1853.0255,1854.0284,0.2794,15.54,503,374
261,1,373,455.7699,0.1341,455.0385,454.7626,454.7626,0.1232,30.52,426,248
261,1,74,454.7664,0.1780,454.0349,453.7591,453.7591,0.1232,54.51,423,61
262,2,33,430.7475,0.0500,860.0026,859.4805,859.4805,0.0000,4.08,4119,720
262,2,518,434.7860,0.1698,868.0923,867.5574,867.5574,0.4482,29.24,1451,526
262,3,328,478.6037,0.0987,1433.7543,1432.7894,1432.7894,0.0816,10.80,1025,627
262,3,12,434.2466,0.1120,1300.5124,1299.7180,1299.7180,0.0816,100.00,856,88
262,2,255,455.7722,0.0457,910.0801,909.5298,909.5298,0.4523,5.35,686,76
262,2,138,464.7691,0.2174,928.0860,927.5237,927.5237,0.4523,9.76,608,202
262,3,170,535.2962,0.2958,1603.9296,1602.8669,1602.8669,0.4523,100.00,668,390
262,2,107,461.7192,0.1197,921.9854,921.4240,921.4240,0.4523,57.92,635,207
262,3,16,587.6372,0.2289,1761.0485,1759.8898,1759.8898,0.4523,3.58,534,151
262,2,255,502.2823,0.2382,1003.1644,1002.5500,1002.5500,1.2095,5.01,477,248
262,1,5,535.9653,0.0684,535.2868,534.9580,534.9580,1.2095,568.88,390,0
263,2,297,434.7860,0.1476,868.0922,867.5574,867.5574,0.0505,100.00,1403,432
263,3,636,478.6068,0.0817,1433.7636,1432.7987,1432.7987,0.0526,13.83,1313,731
263,2,186,430.7461,0.1669,859.9999,859.4777,859.4777,0.0526,9.79,686,682
263,2,160,464.2610,0.2085,927.0695,926.5074,926.5074,0.0526,100.00,1103,697
263,2,465,493.7860,0.0842,986.1601,985.5575,985.5575,0.0649,100.00,855,214
263,3,402,587.6357,0.1989,1761.0439,1759.8852,1759.8852,1.2242,356.17,763,129
263,1,152,434.2412,0.0733,433.4959,433.2339,433.2339,1.2242,3.21,564,111
263,2,345,461.7214,0.1506,921.9897,921.4283,921.4283,0.0336,76.31,549,80
263,3,255,542.9467,0.1647,1625.8931,1624.8155,1624.8155,0.0336,3.99,453,39
263,3,100,545.2460,0.2976,1632.8013,1631.7133,1631.7133,0.0336,100.00,398,122
263,3,190,476.5948,0.1834,1427.7156,1426.7625,1426.7625,0.0336,100.00,485,0
263,1,128,433.2125,0.0718,432.4670,432.2053,432.2053,0.0336,3.19,470,0
263,1,312,495.2599,0.0447,494.5552,494.2526,494.2526,0.0549,100.00,464,62
263,2,153,502.7939,0.1601,1004.1878,1003.5732,1003.5732,0.0549,10.80,439,91
263,2,9,502.2831,0.3394,1003.1660,1002.5516,1002.5516,0.0549,100.00,388,0
264,3,836,478.9283,0.0633,1433.7254,1432.7603,1432.7603,0.0465,5876.81,1443,566
264,2,454,464.2586,0.1555,927.0649,926.5027,926.5027,0.0456,100.00,1360,710
264,2,322,434.7823,0.1103,868.0849,867.5501,867.5501,0.2081,100.00,1116,296
264,3,183,600.3202,0.3985,1798.1210,1796.9359,1797.9388,0.2081,100.00,184,480
264,2,289,431.7546,0.0229,862.0171,861.4947,861.4947,0.2081,100.00,968,163
264,3,285,484.2756,0.3414,1450.7725,1449.8050,1449.8050,0.0768,100.00,873,33
264,2,71,493.7851,0.0569,986.1581,985.5556,985.5556,0.0768,100.00,866,313
264,2,332,455.7723,0.0359,910.0803,909.5300,909.5300,0.0531,3.23,805,76
264,3,364,587.9570,0.1136,1761.0050,1759.8462,1759.8462,0.0517,100.00,739,163
264,2,309,430.7485,0.2210,860.0046,859.4824,859.4824,0.0619,52.39,691,0
264,3,183,521.6275,0.1467,1562.8972,1561.8607,1561.8607,0.0619,100.00,588,104
264,3,79,542.3086,0.2828,1624.9813,1623.9040,1623.9040,0.0619,125.69,581,366
264,2,9,461.2390,0.2350,916.0115,915.4503,915.4503,0.0619,42.69,151,68
264,1,213,495.2664,0.0498,494.5617,494.2591,494.2591,0.0619,100.00,536,152
264,2,35,503.2601,0.1380,1005.1204,1004.5057,1004.5057,0.0619,16.61,506,13
264,1,27,462.2299,0.1705,456.4963,456.2100,456.2100,0.0619,100.00,195,140
264,1,107,433.2101,0.0294,432.4646,432.2029,432.2029,0.0619,4.04,412,0
264,2,255,502.2797,0.2351,1003.1593,1002.5449,1002.5449,0.0412,100.00,390,201
265,4,255,523.5651,0.0723,2090.5927,2089.2284,2090.2313,0.1067,100.00,1143,1197
265,3,621,478.9313,0.1070,1433.7342,1432.7691,1432.7691,0.0687,100.00,1485,566
265,2,176,430.7466,0.2012,860.0008,859.4786,859.4786,0.0687,123.32,1627,1086
265,3,475,600.3151,0.2881,1799.1088,1797.9237,1798.9266,0.0901,100.00,1423,542
265,2,758,464.2561,0.2202,927.0598,926.4976,926.4976,0.0678,100.00,1245,663
265,3,438,587.9598,0.1262,1761.0136,1759.8548,1759.8548,0.0590,100.00,826,397
265,3,442,484.2743,0.3572,1450.7684,1449.8010,1449.8010,0.0563,100.00,990,33
265,2,436,434.7868,0.1520,868.0939,867.5591,867.5591,0.0488,100.00,930,291
265,2,566,493.7882,0.0913,986.1644,985.5618,985.5618,0.1019,100.00,888,390
265,2,60,461.2407,0.1366,921.0281,920.4668,920.4668,0.1019,10.43,816,221
265,2,85,455.7719,0.0550,910.0797,909.5294,909.5294,0.1019,3.30,606,71
265,3,320,521.6132,0.0644,1562.8542,1561.8177,1561.8177,0.0777,100.00,489,129
265,2,124,460.7241,0.2272,913.9790,913.4179,913.4179,0.0777,3.23,172,98
265,2,94,455.2659,0.1500,901.0433,900.4932,900.4932,0.0777,12.49,195,3
265,2,129,495.7470,0.0778,990.0825,989.4794,989.4794,0.0777,100.00,373,192
266,4,1057,523.5696,0.1175,2090.6109,2089.2466,2090.2495,0.1335,100.00,2167,2143
266,2,295,430.7449,0.1753,859.9973,859.4752,859.4752,0.0541,100.00,2207,1413
266,3,590,478.9324,0.1849,1433.7377,1432.7726,1432.7726,0.0699,24.53,1137,492
266,3,465,600.3165,0.1684,1799.1129,1797.9278,1798.9307,0.0788,100.00,1366,581
266,2,348,464.2545,0.1714,927.0566,926.4945,926.4945,0.0589,100.00,1222,576
266,3,590,587.9609,0.1275,1761.0170,1759.8581,1759.8581,0.0560,100.00,856,387
266,2,462,461.2429,0.1029,921.0324,920.4712,920.4712,0.0542,100.00,1042,256
266,2,271,434.7873,0.0994,868.0950,867.5602,867.5602,0.0601,100.00,994,274
266,2,163,495.2683,0.0944,989.1252,988.5220,988.5220,0.0601,100.00,929,248
266,2,307,441.2578,0.0877,881.0376,880.5010,880.5010,0.0601,5.06,736,101
266,3,124,484.2847,0.2471,1449.7969,1448.8295,1448.8295,0.0601,100.00,515,280
266,2,69,440.7489,0.1703,877.0117,876.4752,876.4752,0.0601,3.78,112,10
266,3,166,521.6126,0.1030,1562.8526,1561.8161,1561.8161,0.0601,100.00,581,129
