scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
248,2,4507,312.6975,0.0695,623.7635,623.3805,623.3805,0.0452,100.00,19346,921
248,3,756,369.9054,0.0480,1107.3689,1106.6945,1106.6945,0.2458,101.30,3296,769
248,2,142,367.2187,0.1573,731.8714,731.4199,731.4199,0.2458,100.00,844,50
248,3,1,432.5477,0.1248,1295.4150,1294.6214,1294.6214,0.2458,3.76,425,131
249,2,468,312.6964,0.0541,623.7611,623.3782,623.3782,0.0492,100.00,9694,571
249,3,116,369.9094,0.0674,1107.3809,1106.7065,1106.7065,0.0492,100.00,1154,177
249,3,559,416.9049,0.0769,1248.4500,1247.6929,1247.6929,0.1968,100.00,809,203
249,3,191,432.5468,0.1298,1295.4122,1294.6186,1294.6186,0.1968,100.00,412,131
249,1,356,478.5866,0.1649,477.8680,477.5793,477.5793,0.0664,100.00,406,124
249,3,105,391.8465,0.3307,1173.2320,1172.5176,1172.5176,0.0664,3.97,287,0
250,2,351,312.6919,0.0494,623.7521,623.3692,623.3692,0.0000,100.00,3843,285
250,3,216,416.9068,0.0416,1248.4557,1247.6986,1247.6986,0.0388,100.00,703,203
250,3,45,369.9160,0.0619,1107.4006,1106.7261,1106.7261,0.0388,100.00,652,26
250,3,106,535.6163,0.1147,1604.8900,1603.8271,1603.8271,0.0388,100.00,616,244
250,1,236,479.5783,0.1358,478.8599,478.5711,478.5711,0.0441,20.55,395,0
250,1,75,478.5876,0.0947,477.8691,477.5804,477.5804,0.0441,100.00,371,124
251,2,250,430.7481,0.0829,860.0038,859.4816,859.4816,0.0439,410.72,1232,280
251,2,255,312.6882,0.0335,623.7448,623.3619,623.3619,0.0439,4.96,1026,119
251,3,105,535.6167,0.0685,1604.8912,1603.8282,1603.8282,0.0439,100.00,739,249
251,3,302,416.9094,0.0482,1248.4636,1247.7065,1247.7065,0.0475,100.00,675,203
251,3,96,395.5849,0.2350,1184.4581,1183.7328,1183.7328,0.0475,8.44,620,435
251,3,32,439.2711,0.2781,1315.5882,1314.7915,1314.7915,0.0475,15.62,500,77
251,3,254,479.5752,0.2497,1435.6664,1434.7010,1434.7010,0.1016,33.47,387,169
251,1,215,432.2354,0.0336,431.4898,431.2281,431.2281,0.1016,3.23,416,25
252,2,217,430.7445,0.0738,859.9965,859.4744,859.4744,0.0000,100.00,7400,640
252,4,255,395.7335,0.0954,1579.9534,1578.9051,1578.9051,0.0772,3.37,1367,626
252,2,811,421.7280,0.0274,841.9499,841.4414,841.4414,0.0655,100.00,1070,131
252,3,697,535.6189,0.0545,1604.8977,1603.8347,1603.8347,0.0590,100.00,842,258
252,1,19,395.2584,0.1037,394.4958,394.2511,394.2511,0.0590,100.00,599,150
252,2,46,457.2138,0.1695,912.9732,912.4132,912.4132,0.0590,100.00,468,122
252,3,118,438.9288,0.3975,1309.5475,1308.7510,1308.7510,0.0590,100.00,152,53
252,3,24,416.9020,0.3878,1248.4412,1247.6841,1247.6841,0.0590,100.00,318,20
253,2,1117,430.7451,0.0607,859.9977,859.4756,859.4756,0.0631,100.00,19751,1763
253,4,258,395.7325,0.1079,1579.9491,1578.9007,1578.9007,0.0510,6.53,1884,763
253,2,223,421.7310,0.0463,841.9560,841.4474,841.4474,0.0510,100.00,1620,252
253,2,691,381.2325,0.0761,760.9153,760.4504,760.4504,0.0561,100.00,1176,175
253,3,202,438.9235,0.0447,1314.5452,1313.7487,1313.7487,0.0561,100.00,1028,264
253,3,317,535.6179,0.0560,1604.8948,1603.8319,1603.8319,0.0486,100.00,790,279
253,1,76,439.9591,0.1433,439.2238,438.9518,438.9518,0.0486,75.13,367,0
254,2,8764,430.7441,0.0550,859.9958,859.4737,859.4737,0.0593,100.00,43122,3723
254,4,1798,395.7337,0.1502,1579.9542,1578.9058,1578.9058,0.0497,9.49,2548,776
254,2,475,421.7303,0.0605,841.9547,841.4461,841.4461,0.1032,592.61,1879,253
254,2,429,381.2309,0.0740,760.9121,760.4472,760.4472,0.0459,100.00,1220,175
254,3,188,438.9265,0.0739,1314.5541,1313.7576,1313.7576,0.0459,100.00,1168,548
254,3,229,535.6197,0.0733,1604.9003,1603.8374,1603.8374,0.0459,100.00,901,232
254,2,59,386.2238,0.1010,770.8994,770.4330,770.4330,0.0459,100.00,775,166
254,2,611,457.2000,0.0456,912.9456,912.3855,912.3855,0.0468,100.00,758,90
254,5,378,439.7348,0.2646,2195.0680,2193.6381,2194.6410,0.0490,88.59,432,199
254,2,206,424.6649,0.1131,847.8341,847.3153,847.3153,0.0490,8.62,405,53
254,2,255,424.1947,0.2170,846.8936,846.3749,846.3749,0.0490,3.40,399,76
255,2,16454,430.7443,0.0520,859.9963,859.4741,859.4741,0.0657,396.02,67063,5715
255,4,705,395.7330,0.1894,1579.9512,1578.9029,1578.9029,0.0621,15.28,3068,785
255,2,858,421.7328,0.1200,841.9596,841.4510,841.4510,0.0527,977.18,1591,294
255,3,840,438.9275,0.0509,1314.5572,1313.7607,1313.7607,0.0887,100.00,1362,548
255,2,167,457.1992,0.0482,912.9440,912.3839,912.3839,0.0887,100.00,1245,90
255,2,254,406.4635,0.0659,811.4072,810.9124,810.9124,0.0887,100.00,1167,0
255,2,93,381.2307,0.1098,760.9117,760.4468,760.4468,0.0887,100.00,1100,176
255,2,197,386.2218,0.1205,770.8954,770.4290,770.4290,0.0887,100.00,972,180
255,3,221,535.9561,0.1768,1604.9067,1603.8437,1603.8437,0.0887,100.00,445,87
255,2,19,432.7567,0.1117,864.0215,863.4988,863.4988,0.0887,100.00,430,0
256,2,32036,430.7441,0.0548,859.9957,859.4736,859.4736,0.0653,463.97,85689,7049
256,4,1023,395.7335,0.2046,1579.9533,1578.9050,1578.9050,0.0512,27.00,2904,569
256,2,731,406.4637,0.0650,811.4076,810.9129,810.9129,0.0510,100.00,2026,18
256,2,416,421.7331,0.0858,841.9603,841.4517,841.4517,0.0513,100.00,1606,257
256,2,903,386.2223,0.1882,770.8964,770.4300,770.4300,0.0484,100.00,1403,238
256,2,375,457.1991,0.0695,912.9436,912.3836,912.3836,0.1129,100.00,1248,208
256,3,256,438.9260,0.0311,1314.5526,1313.7561,1313.7561,0.1129,100.00,1240,579
256,1,629,395.2502,0.1079,394.4876,394.2429,394.2429,0.0489,100.00,1095,76
256,2,289,381.7341,0.0951,761.9188,761.4538,761.4538,0.0480,9.56,692,0
256,4,255,464.2128,0.2056,1854.0379,1852.8224,1853.8253,0.0480,100.00,637,102
256,3,427,439.6097,0.1371,1316.6155,1315.8073,1315.8073,0.0551,75.13,579,214
256,2,231,381.2320,0.1968,760.9144,760.4495,760.4495,0.0551,3.78,575,176
256,5,167,418.8553,0.1852,2090.6043,2089.2401,2090.2430,0.0551,36.64,499,120
257,2,31135,430.7444,0.0529,859.9963,859.4742,859.4742,0.0680,611.36,89694,7826
257,4,782,406.4630,0.2320,1622.8998,1621.8228,1621.8228,0.0603,100.00,2132,939
257,4,653,395.7322,0.1933,1579.9479,1578.8996,1578.8996,0.0571,50.57,1742,492
257,2,309,386.2252,0.3414,770.9022,770.4358,770.4358,0.0571,100.00,1708,310
257,2,461,421.7367,0.1302,841.9675,841.4589,841.4589,0.0525,100.00,1257,196
257,3,347,438.9244,0.0373,1314.5480,1313.7515,1313.7515,0.1533,100.00,1105,574
257,3,86,395.2481,0.0981,1183.4477,1182.7226,1182.7226,0.1533,100.00,858,21
257,3,45,483.9302,0.3084,1449.7361,1448.7688,1448.7688,0.1533,100.00,769,255
257,1,578,484.9426,0.0783,478.2190,477.9201,477.9201,0.0581,100.00,639,0
257,5,255,418.8548,0.2074,2090.6017,2089.2375,2090.2404,0.0581,100.00,702,316
257,4,193,464.2309,0.1483,1854.1100,1852.8944,1853.8973,0.0581,100.00,684,130
258,2,26332,430.7440,0.0512,859.9955,859.4734,859.4734,0.0660,545.53,80037,6605
258,4,1287,406.4625,0.1746,1622.8981,1621.8211,1621.8211,0.0561,100.00,2111,939
258,2,663,386.7106,0.1072,771.8733,771.4067,771.4067,0.0750,100.00,1778,0
258,3,253,483.9332,0.1340,1449.7451,1448.7778,1448.7778,0.0750,100.00,1532,526
258,4,35,395.7334,0.1946,1579.9529,1578.9046,1578.9046,0.0750,103.34,1195,162
258,4,286,464.2305,0.2265,1854.1084,1852.8929,1853.8958,0.0750,100.00,994,130
258,1,91,419.9093,0.1204,419.1617,418.9020,418.9020,0.0750,58.96,764,92
258,2,145,422.2494,0.1173,836.9771,836.4684,836.4684,0.0750,100.00,528,231
258,5,302,418.8555,0.2703,2090.6053,2089.2411,2090.2440,0.6383,100.00,720,528
258,2,375,439.7267,0.1242,877.9749,877.4388,877.4388,0.0383,3.70,661,196
258,3,184,438.9370,0.2477,1314.5858,1313.7893,1313.7893,0.0383,13.99,551,418
258,3,5,395.2478,0.1584,1183.4467,1182.7216,1182.7216,0.0383,100.00,521,21
258,3,63,440.5608,0.2240,1319.4692,1318.6606,1318.6606,0.0383,100.00,432,387
259,2,13456,430.7442,0.0514,859.9959,859.4738,859.4738,0.0615,875.25,56991,4677
259,3,854,483.9376,0.1117,1449.7584,1448.7911,1448.7911,0.0672,100.00,2982,992
259,2,449,461.7087,0.0822,921.9643,921.4029,921.4029,0.0548,100.00,2212,575
259,2,1053,386.7105,0.1041,771.8730,771.4065,771.4065,0.0607,40.67,1726,0
259,4,169,406.4631,0.1201,1622.9004,1621.8234,1621.8234,0.0607,100.00,1611,854
259,2,379,434.7898,0.1594,868.0999,867.5651,867.5651,0.0440,20.72,1600,90
259,4,459,464.2256,0.2988,1854.0889,1852.8733,1853.8762,0.2780,100.00,1001,130
259,1,190,536.2854,0.1540,535.6071,535.2781,535.2781,0.2780,71.54,662,56
259,3,354,419.2574,0.2500,1255.5179,1254.7504,1254.7504,0.1473,26.90,525,346
259,1,394,535.2935,0.1054,534.6150,534.2862,534.2862,0.0419,100.00,481,70
259,3,352,440.2487,0.0516,1314.5217,1313.7133,1313.7133,0.0519,12.33,411,260
259,3,257,440.5608,0.1365,1319.4692,1318.6606,1318.6606,0.0519,100.00,432,315
260,2,4747,430.7438,0.0553,859.9953,859.4731,859.4731,0.0548,2500.55,33221,2763
260,3,1174,483.9359,0.0870,1449.7532,1448.7859,1448.7859,0.0603,100.00,4370,1308
260,2,1187,461.7090,0.0416,921.9648,921.4034,921.4034,0.0669,100.00,2643,606
260,2,917,434.7911,0.1433,868.1025,867.5677,867.5677,0.0530,25.41,1962,119
260,2,361,386.7052,0.1118,771.8624,771.3959,771.3959,0.0552,100.00,1569,0
260,2,416,441.7611,0.0679,882.0444,881.5076,881.5076,0.0472,100.00,1183,110
260,3,499,600.2759,0.3154,1798.9910,1797.8059,1798.8088,0.0506,100.00,1129,459
260,4,185,406.4621,0.1155,1622.8961,1621.8191,1621.8191,0.0506,100.00,1094,299
260,2,58,451.2156,0.0611,900.9657,900.4168,900.4168,0.0506,100.00,1036,84
260,4,543,464.2262,0.3495,1853.0882,1851.8727,1852.8756,0.0604,100.00,185,493
260,2,608,502.2888,0.0838,1003.1775,1002.5631,1002.5631,0.0664,100.00,805,336
260,1,453,536.2854,0.1180,535.6071,535.2781,535.2781,0.0524,71.54,662,48
260,3,255,419.2527,0.2481,1255.5039,1254.7364,1254.7364,0.2822,54.70,473,55
260,3,30,535.2911,0.1289,1603.9143,1602.8515,1602.8515,0.2822,14.38,392,220
261,2,699,430.7444,0.0588,859.9963,859.4742,859.4742,0.0752,471.31,14219,1330
261,3,2412,483.9370,0.0852,1449.7566,1448.7893,1448.7893,0.0530,100.00,5369,1386
261,2,1010,461.7116,0.0378,921.9700,921.4086,921.4086,0.0655,100.00,2617,523
261,2,882,434.7905,0.1399,868.1013,867.5665,867.5665,0.0672,435.74,2315,150
261,2,408,441.7623,0.0681,882.0469,881.5101,881.5101,0.0861,100.00,1565,124
261,2,726,451.2124,0.0715,900.9592,900.4102,900.4102,0.0713,100.00,1067,204
261,2,75,386.7080,0.0998,771.8680,771.4015,771.4015,0.0713,100.00,1052,0
261,3,597,600.2779,0.2146,1798.9970,1797.8119,1798.8148,3.0716,100.00,971,453
261,4,124,503.2959,0.3175,2009.4629,2008.1516,2009.1545,3.0716,22.46,645,130
261,3,274,432.5936,0.1666,1295.5525,1294.7589,1294.7589,0.1476,100.00,709,220
261,2,223,502.2868,0.2338,1003.1734,1002.5590,1002.5590,0.1476,100.00,691,570
261,1,210,536.2871,0.0900,535.6087,535.2798,535.2798,0.1476,100.00,648,48
261,3,251,535.2938,0.1825,1603.9223,1602.8596,1602.8596,0.0627,18.25,427,229
261,3,255,478.6334,0.1570,1433.8435,1432.8786,1432.8786,0.0517,10.57,486,268
261,1,158,433.7422,0.1080,432.9967,432.7350,432.7350,0.0517,3.27,383,150
262,3,2039,483.9431,0.1112,1449.7748,1448.8075,1448.8075,0.0675,100.00,5101,1336
262,2,343,430.7386,0.0550,859.9848,859.4626,859.4626,0.9356,100.00,4488,443
262,2,916,461.7160,0.0506,921.9788,921.4174,921.4174,0.0657,100.00,2337,462
262,2,628,434.7911,0.1258,868.1024,867.5676,867.5676,0.0483,1943.85,2165,132
262,2,894,441.7619,0.0740,882.0459,881.5092,881.5092,0.0652,100.00,1643,167
262,4,530,502.7704,0.0865,2008.3638,2007.0528,2008.0557,0.0568,100.88,1470,1037
262,3,357,432.5895,0.1534,1295.5403,1294.7467,1294.7467,0.0487,100.00,1112,226
262,3,260,478.6314,0.1507,1433.8372,1432.8723,1432.8723,0.0487,12.81,735,214
262,3,255,600.2813,0.1084,1799.0071,1797.8221,1798.8249,0.0487,100.00,1009,326
262,1,268,502.2911,0.1305,499.5821,499.2784,499.2784,0.0487,100.00,153,698
262,3,67,536.2894,0.1797,1605.9066,1604.8434,1604.8434,0.0487,100.00,438,114
262,2,248,443.7221,0.1002,885.9670,885.4296,885.4296,0.0487,3.67,502,99
263,3,1711,483.9435,0.1145,1449.7759,1448.8086,1448.8086,0.0635,1860.46,4624,1065
263,4,568,503.0120,0.0471,2008.3274,2007.0162,2008.0191,0.1335,100.00,1812,1287
263,2,587,434.7880,0.0859,868.0963,867.5615,867.5615,0.0761,134.37,1616,169
263,2,382,461.7124,0.0361,921.9717,921.4103,921.4103,0.1490,100.00,1530,203
263,2,607,430.7363,0.0640,859.9802,859.4580,859.4580,0.0565,100.00,1499,299
263,2,656,441.7596,0.0450,882.0414,881.5047,881.5047,0.0483,100.00,1435,167
263,3,333,478.6185,0.1030,1433.7984,1432.8335,1432.8335,0.0934,15.80,1388,228
263,3,407,432.5880,0.1107,1295.5357,1294.7420,1294.7420,0.0502,100.00,1313,251
263,3,39,600.6570,0.2392,1799.1315,1797.9463,1798.9492,0.0502,100.00,863,390
263,2,126,455.2755,0.1262,909.0866,908.5364,908.5364,0.0502,128.19,816,297
263,3,239,535.3064,0.2575,1603.9602,1602.8974,1602.8974,0.0387,3.59,434,420
263,2,313,464.2527,0.2540,920.0334,919.4712,919.4712,0.0458,100.00,312,0
263,2,20,464.7885,0.3116,928.1249,927.5625,927.5625,0.0458,10.16,463,144
264,3,880,483.9432,0.1291,1449.7751,1448.8078,1448.8078,0.0482,100.00,3434,458
264,4,1005,503.0127,0.0397,2008.3300,2007.0188,2008.0217,0.0837,100.00,1839,1418
264,3,550,478.6097,0.0969,1433.7723,1432.8074,1432.8074,0.0568,48.86,1722,303
264,2,472,430.7441,0.1019,859.9957,859.4736,859.4736,0.3691,100.00,1588,463
264,3,608,432.5879,0.0882,1295.5356,1294.7420,1294.7420,0.0599,100.00,1419,313
264,3,370,600.6429,0.1314,1799.0891,1797.9039,1798.9068,0.0633,100.00,1196,574
264,2,153,434.7936,0.0923,868.1074,867.5726,867.5726,0.0633,102.72,1305,170
264,2,314,455.2782,0.1283,909.0919,908.5418,908.5418,0.1745,100.00,1160,336
264,2,163,441.7635,0.0660,882.0492,881.5124,881.5124,0.1745,100.00,1146,170
264,2,64,461.7256,0.0942,921.9981,921.4367,921.4367,0.1745,100.00,978,208
264,3,4,542.2857,0.2237,1622.9077,1621.8304,1621.8304,0.1745,100.00,608,653
264,2,409,464.7756,0.2454,928.0989,927.5366,927.5366,0.1757,12.17,538,125
264,3,223,535.6436,0.1807,1604.9719,1603.9090,1603.9090,0.1757,100.00,492,471
264,2,126,464.2559,0.2675,927.0594,926.4972,926.4972,0.1757,19.70,489,0
265,3,145,541.6180,0.1427,1622.9091,1621.8321,1621.8321,0.0000,100.00,3535,1863
265,3,428,483.9474,0.1686,1449.7877,1448.8204,1448.8204,0.0422,100.00,2424,155
265,4,857,503.0145,0.0455,2008.3371,2007.0259,2008.0288,0.1258,100.00,1524,908
265,2,220,430.7447,0.1451,859.9970,859.4749,859.4749,0.1258,100.00,1866,745
265,3,924,478.6062,0.0865,1433.7617,1432.7968,1432.7968,0.0543,55.66,1828,345
265,3,240,600.2978,0.0635,1799.0566,1797.8715,1798.8744,0.1456,100.00,1724,538
265,3,353,432.5875,0.0933,1295.5343,1294.7406,1294.7406,0.0878,100.00,1283,153
265,2,644,455.2774,0.1744,909.0904,908.5402,908.5402,0.0620,100.00,1056,454
265,2,172,434.7889,0.0590,868.0981,867.5632,867.5632,0.0620,79.31,1008,170
265,2,261,464.7864,0.1695,928.1206,927.5583,927.5583,0.0630,100.00,652,125
265,4,102,523.3146,0.0828,2090.5941,2089.2299,2090.2328,0.0630,76.51,623,417
265,3,363,535.3135,0.2280,1603.9815,1602.9187,1602.9187,0.0592,4.10,576,329
265,2,104,441.7660,0.2989,882.0542,881.5175,881.5175,0.0592,4.13,550,135
265,2,14,461.7181,0.2692,921.9830,921.4216,921.4216,0.0592,100.00,427,267
265,3,147,576.6327,0.1371,1728.0192,1726.8763,1726.8763,0.0592,100.00,389,70
266,3,692,541.6142,0.0473,1622.8977,1621.8207,1621.8207,0.0582,100.00,8546,4503
266,2,973,430.7359,0.0440,859.9794,859.4573,859.4573,0.0628,100.00,2798,857
266,3,1034,600.2982,0.0450,1799.0579,1797.8729,1798.8757,0.0714,100.00,1912,740
266,4,145,503.0120,0.0828,2008.3272,2007.0160,2008.0189,0.0714,100.00,1332,865
266,3,625,478.6050,0.1218,1433.7581,1432.7932,1432.7932,0.0514,32.83,1717,320
266,3,541,483.9484,0.2251,1449.7906,1448.8233,1448.8233,0.0427,39.80,1334,95
266,2,530,434.7924,0.0604,868.1051,867.5703,867.5703,0.0552,114.35,1208,169
266,4,244,523.3259,0.1430,2090.6390,2089.2749,2090.2778,0.0552,100.00,1066,788
266,3,403,432.5854,0.0999,1295.5280,1294.7343,1294.7343,0.1960,100.00,1020,153
266,2,447,455.2774,0.1777,909.0904,908.5402,908.5402,0.0525,594.94,985,454
266,2,168,464.7919,0.1490,928.1316,927.5692,927.5692,0.0525,100.00,824,107
266,3,14,535.3186,0.2304,1603.9966,1602.9338,1602.9338,0.0525,18.10,489,401
267,3,3850,541.6151,0.0569,1622.9005,1621.8235,1621.8235,0.0790,100.00,15253,6930
267,2,762,430.7383,0.0406,859.9841,859.4620,859.4620,0.0575,100.00,3588,924
267,4,665,523.3186,0.1450,2090.6099,2089.2457,2090.2486,0.0619,100.00,2461,1274
267,3,842,600.2993,0.0421,1799.0611,1797.8760,1798.8789,0.0799,100.00,1897,810
267,3,328,527.3088,0.2109,1579.9530,1578.9047,1578.9047,0.0612,100.00,1492,555
267,3,332,478.6032,0.1737,1433.7528,1432.7879,1432.7879,0.0483,21.62,1434,270
267,2,169,434.7923,0.0781,868.1049,867.5701,867.5701,0.0483,100.00,1407,162
267,4,269,503.0138,0.1541,2008.3343,2007.0231,2008.0260,0.0483,100.00,408,570
267,3,266,483.9434,0.1847,1449.7756,1448.8083,1448.8083,0.0483,3.63,532,129
267,3,484,432.9199,0.2930,1296.5318,1295.7380,1295.7380,0.1000,100.00,900,111
267,1,25,455.2806,0.1204,450.5391,450.2632,450.2632,0.1000,94.13,160,34
267,3,133,564.3004,0.2385,1690.9959,1689.8793,1689.8793,0.1000,100.00,606,25
267,3,26,521.9401,0.0904,1563.8350,1562.7984,1562.7984,0.1000,100.00,494,221
267,1,186,456.2561,0.0337,455.5249,455.2489,455.2489,0.1000,3.90,449,73
267,3,110,590.2892,0.0824,1769.0171,1767.8458,1767.8458,0.1000,100.00,443,316
268,3,6425,541.6147,0.0650,1622.8994,1621.8224,1621.8224,0.0782,100.00,22292,8100
268,2,2095,430.7400,0.0492,859.9875,859.4654,859.4654,0.0526,100.00,4315,868
268,3,903,527.2996,0.1716,1579.9253,1578.8769,1578.8769,0.0514,100.00,3502,914
268,4,714,523.3203,0.1259,2090.6167,2089.2526,2090.2555,0.0658,42.67,2819,1680
268,3,305,600.3002,0.0555,1799.0640,1797.8789,1798.8818,0.0974,100.00,1743,646
268,3,311,564.3032,0.2842,1691.0045,1689.8878,1689.8878,0.0794,8.28,563,25
268,3,281,522.2523,0.0963,1563.7782,1562.7321,1562.7321,0.0455,100.00,599,175
268,3,255,432.9213,0.2735,1296.5359,1295.7421,1295.7421,0.0455,100.00,624,79
268,1,76,502.2735,0.3919,501.5699,501.2663,501.2663,0.0455,3.66,507,0
268,2,155,496.2918,0.1860,991.1723,990.5690,990.5690,0.0455,45.41,432,105
268,1,135,495.2622,0.0991,494.5575,494.2549,494.2549,0.0455,13.08,400,105
269,3,9173,541.6147,0.0571,1622.8992,1621.8222,1621.8222,0.0735,100.00,25386,9359
269,3,980,527.2998,0.1000,1579.9260,1578.8777,1578.8777,0.0730,398.44,5509,1780
269,2,1808,430.7402,0.0712,859.9879,859.4658,859.4658,0.0507,100.00,4124,847
269,4,1913,523.3202,0.1443,2090.6164,2089.2522,2090.2552,0.0700,100.00,2949,2562
269,3,205,508.2807,0.2067,1522.8394,1521.8203,1521.8203,0.0700,100.00,1079,418
