scan_num,scan_time,drift_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped
100,100.0000,9.9488,1,0.0000,0.0000,0.0000,0,0
101,101.0000,10.0482,1,0.0000,0.0000,0.0000,0,0
102,102.0000,10.1477,1,0.0000,0.0000,0.0000,0,0
103,103.0000,10.2472,1,0.0000,0.0000,0.0000,0,0
104,104.0000,10.3467,1,0.0000,0.0000,0.0000,0,0
105,105.0000,10.4462,1,0.0000,0.0000,0.0000,0,0
106,106.0000,10.5457,1,0.0000,0.0000,0.0000,0,0
107,107.0000,10.6452,1,0.0000,0.0000,0.0000,0,0
108,108.0000,10.7447,1,0.0000,0.0000,0.0000,0,0
109,109.0000,10.8441,1,0.0000,0.0000,0.0000,0,0
110,110.0000,10.9436,1,0.0000,0.0000,0.0000,0,0
111,111.0000,11.0431,1,0.0000,0.0000,0.0000,0,0
112,112.0000,11.1426,1,0.0000,0.0000,0.0000,0,0
113,113.0000,11.2421,1,0.0000,0.0000,0.0000,0,0
114,114.0000,11.3416,1,0.0000,0.0000,0.0000,0,0
115,115.0000,11.4411,1,0.0000,0.0000,0.0000,0,0
116,116.0000,11.5406,1,0.0000,0.0000,0.0000,0,0
117,117.0000,11.6400,1,0.0000,0.0000,0.0000,0,0
118,118.0000,11.7395,1,0.0000,0.0000,0.0000,0,0
119,119.0000,11.8390,1,0.0000,0.0000,0.0000,0,0
120,120.0000,11.9385,1,0.0000,0.0000,0.0000,0,0
121,121.0000,12.0380,1,0.0000,0.0000,0.0000,0,0
122,122.0000,12.1375,1,0.0000,0.0000,0.0000,0,0
123,123.0000,12.2370,1,0.0000,0.0000,0.0000,0,0
124,124.0000,12.3364,1,0.0000,0.0000,0.0000,0,0
125,125.0000,12.4359,1,0.0000,0.0000,0.0000,0,0
126,126.0000,12.5354,1,0.0000,0.0000,0.0000,0,0
127,127.0000,12.6349,1,0.0000,0.0000,0.0000,0,0
128,128.0000,12.7344,1,0.0000,0.0000,0.0000,0,0
129,129.0000,12.8339,1,0.0000,0.0000,0.0000,0,0
130,130.0000,12.9334,1,0.0000,0.0000,0.0000,0,0
131,131.0000,13.0329,1,0.0000,0.0000,0.0000,0,0
132,132.0000,13.1323,1,0.0000,0.0000,0.0000,0,0
133,133.0000,13.2318,1,0.0000,0.0000,0.0000,0,0
134,134.0000,13.3313,1,0.0000,0.0000,0.0000,0,0
135,135.0000,13.4308,1,0.0000,0.0000,0.0000,0,0
136,136.0000,13.5303,1,0.0000,0.0000,0.0000,0,0
137,137.0000,13.6298,1,0.0000,0.0000,0.0000,0,0
138,138.0000,13.7293,1,0.0000,0.0000,0.0000,0,0
139,139.0000,13.8288,1,0.0000,0.0000,0.0000,0,0
140,140.0000,13.9283,1,0.0000,0.0000,0.0000,0,0
141,141.0000,14.0277,1,0.0000,0.0000,0.0000,0,0
142,142.0000,14.1272,1,0.0000,0.0000,0.0000,0,0
143,143.0000,14.2267,1,0.0000,0.0000,0.0000,0,0
144,144.0000,14.3262,1,0.0000,0.0000,0.0000,0,0
145,145.0000,14.4257,1,0.0000,0.0000,0.0000,0,0
146,146.0000,14.5252,1,0.0000,0.0000,0.0000,0,0
147,147.0000,14.6247,1,0.0000,0.0000,0.0000,0,0
148,148.0000,14.7242,1,0.0000,0.0000,0.0000,0,0
149,149.0000,14.8236,1,0.0000,0.0000,0.0000,0,0
150,150.0000,14.9231,1,0.0000,0.0000,0.0000,0,0
151,151.0000,15.0226,1,0.0000,0.0000,0.0000,0,0
152,152.0000,15.1221,1,0.0000,0.0000,0.0000,0,0
153,153.0000,15.2216,1,0.0000,0.0000,0.0000,0,0
154,154.0000,15.3211,1,0.0000,0.0000,0.0000,0,0
155,155.0000,15.4206,1,0.0000,0.0000,0.0000,0,0
156,156.0000,15.5200,1,0.0000,0.0000,0.0000,0,0
157,157.0000,15.6195,1,0.0000,0.0000,0.0000,0,0
158,158.0000,15.7190,1,0.0000,0.0000,0.0000,0,0
159,159.0000,15.8185,1,0.0000,0.0000,0.0000,0,0
160,160.0000,15.9180,1,0.0000,0.0000,0.0000,0,0
161,161.0000,16.0175,1,0.0000,0.0000,0.0000,0,0
162,162.0000,16.1170,1,0.0000,0.0000,0.0000,0,0
163,163.0000,16.2165,1,0.0000,0.0000,0.0000,0,0
164,164.0000,16.3160,1,0.0000,0.0000,0.0000,0,0
165,165.0000,16.4154,1,0.0000,0.0000,0.0000,0,0
166,166.0000,16.5149,1,0.0000,0.0000,0.0000,0,0
167,167.0000,16.6144,1,0.0000,0.0000,0.0000,0,0
168,168.0000,16.7139,1,0.0000,0.0000,0.0000,0,0
169,169.0000,16.8134,1,0.0000,0.0000,0.0000,0,0
170,170.0000,16.9129,1,0.0000,0.0000,0.0000,0,0
171,171.0000,17.0124,1,0.0000,0.0000,0.0000,0,0
172,172.0000,17.1119,1,0.0000,0.0000,0.0000,0,0
173,173.0000,17.2113,1,0.0000,0.0000,0.0000,0,0
174,174.0000,17.3108,1,0.0000,0.0000,0.0000,0,0
175,175.0000,17.4103,1,0.0000,0.0000,0.0000,0,0
176,176.0000,17.5098,1,0.0000,0.0000,0.0000,0,0
177,177.0000,17.6093,1,0.0000,0.0000,0.0000,0,0
178,178.0000,17.7088,1,0.0000,0.0000,0.0000,0,0
179,179.0000,17.8083,1,0.0000,0.0000,0.0000,0,0
180,180.0000,17.9078,1,0.0000,0.0000,0.0000,0,0
181,181.0000,18.0072,1,0.0000,0.0000,0.0000,0,0
182,182.0000,18.1067,1,0.0000,0.0000,0.0000,0,0
183,183.0000,18.2062,1,0.0000,0.0000,0.0000,0,0
184,184.0000,18.3057,1,0.0000,0.0000,0.0000,0,0
185,185.0000,18.4052,1,0.0000,0.0000,0.0000,0,0
186,186.0000,18.5047,1,0.0000,0.0000,0.0000,0,0
187,187.0000,18.6042,1,0.0000,0.0000,0.0000,0,0
188,188.0000,18.7037,1,0.0000,0.0000,0.0000,0,0
189,189.0000,18.8031,1,0.0000,0.0000,0.0000,1,0
190,190.0000,18.9026,1,0.0000,0.0000,0.0000,0,0
191,191.0000,19.0021,1,0.0000,0.0000,0.0000,0,0
192,192.0000,19.1016,1,0.0000,0.0000,0.0000,0,0
193,193.0000,19.2011,1,0.0000,0.0000,0.0000,0,0
194,194.0000,19.3006,1,0.0000,0.0000,0.0000,0,0
195,195.0000,19.4001,1,0.0000,0.0000,0.0000,0,0
196,196.0000,19.4995,1,0.0000,0.0000,0.0000,0,0
197,197.0000,19.5990,1,0.0000,0.0000,0.0000,0,0
198,198.0000,19.6985,1,0.0000,0.0000,0.0000,0,0
199,199.0000,19.7980,1,0.0000,0.0000,0.0000,1,0
200,200.0000,19.8975,1,0.0000,0.0000,0.0000,0,0
201,201.0000,19.9970,1,0.0000,0.0000,0.0000,0,0
202,202.0000,20.0965,1,0.0000,0.0000,0.0000,0,0
203,203.0000,20.1960,1,0.0000,0.0000,0.0000,0,0
204,204.0000,20.2954,1,0.0000,0.0000,0.0000,0,0
205,205.0000,20.3949,1,0.0000,0.0000,0.0000,0,0
206,206.0000,20.4944,1,0.0000,0.0000,0.0000,0,0
207,207.0000,20.5939,1,0.0000,0.0000,0.0000,0,0
208,208.0000,20.6934,1,0.0000,0.0000,0.0000,0,0
209,209.0000,20.7929,1,0.0000,0.0000,0.0000,0,0
210,210.0000,20.8924,1,0.0000,0.0000,0.0000,1,0
211,211.0000,20.9919,1,0.0000,0.0000,0.0000,0,0
212,212.0000,21.0913,1,0.0000,0.0000,0.0000,1,0
213,213.0000,21.1908,1,0.0000,0.0000,0.0000,1,0
214,214.0000,21.2903,1,0.0000,0.0000,0.0000,3,0
215,215.0000,21.3898,1,0.0000,0.0000,0.0000,2,0
216,216.0000,21.4893,1,0.0000,0.0000,0.0000,1,0
217,217.0000,21.5888,1,0.0000,0.0000,0.0000,0,0
218,218.0000,21.6883,1,0.0000,0.0000,0.0000,0,0
219,219.0000,21.7878,1,0.0000,0.0000,0.0000,0,0
220,220.0000,21.8872,1,0.0000,0.0000,0.0000,1,0
221,221.0000,21.9867,1,0.0000,0.0000,0.0000,1,0
222,222.0000,22.0862,1,0.0000,0.0000,0.0000,3,0
223,223.0000,22.1857,1,0.0000,0.0000,0.0000,2,0
224,224.0000,22.2852,1,0.0000,0.0000,0.0000,2,0
225,225.0000,22.3847,1,211.0000,648.4005,211.0000,3,0
226,226.0000,22.4842,1,0.0000,0.0000,0.0000,2,0
227,227.0000,22.5837,1,0.0000,0.0000,0.0000,2,0
228,228.0000,22.6831,1,0.0000,0.0000,0.0000,2,0
229,229.0000,22.7826,1,0.0000,0.0000,0.0000,2,0
230,230.0000,22.8821,1,0.0000,0.0000,0.0000,3,0
231,231.0000,22.9816,1,248.9714,401.8839,248.9714,4,0
232,232.0000,23.0811,1,782.8857,401.8839,2837.4569,6,0
233,233.0000,23.1806,1,1029.9142,401.8839,5529.1710,7,2
234,234.0000,23.2801,1,1293.4571,401.8839,8244.8565,8,3
235,235.0000,23.3796,1,1451.3428,401.8839,8993.1707,8,2
236,236.0000,23.4790,1,1260.9714,401.8839,8573.1422,9,2
237,237.0000,23.5785,1,727.0571,401.8839,6102.7424,8,1
238,238.0000,23.6780,1,518.3143,402.2066,3190.1141,8,2
239,239.0000,23.7775,1,478.4286,417.2375,1616.0285,10,1
240,240.0000,23.8770,1,682.0000,417.2375,2398.4856,15,4
241,241.0000,23.9765,1,683.4571,417.2375,2751.8855,12,5
242,242.0000,24.0760,1,722.4285,417.2375,4036.7140,12,5
243,243.0000,24.1755,1,810.9714,417.2375,7318.1423,13,4
244,244.0000,24.2750,1,681.2857,443.9265,5544.3711,15,6
245,245.0000,24.3744,1,639.8857,443.9265,4941.7425,16,5
246,246.0000,24.4739,1,667.5143,444.2657,3923.3140,16,4
247,247.0000,24.5734,1,495.6571,443.9265,3248.4855,18,6
248,248.0000,24.6729,1,339.4286,419.6125,2094.6856,18,4
249,249.0000,24.7724,1,339.4286,419.6125,1842.0856,19,5
250,250.0000,24.8719,1,459.0000,535.6412,4007.9426,18,5
251,251.0000,24.9714,1,793.8857,535.6146,8373.2566,20,5
252,252.0000,25.0709,1,1046.5714,535.6146,15221.6847,31,7
253,253.0000,25.1703,1,2109.8856,430.7291,29446.1123,32,9
254,254.0000,25.2698,1,5016.7997,430.7291,58927.5099,40,11
255,255.0000,25.3693,1,7161.9425,430.7291,93363.5356,39,13
256,256.0000,25.4688,1,8755.9138,430.7529,126046.5330,37,11
257,257.0000,25.5683,1,8614.7709,430.7529,156784.5021,39,10
258,258.0000,25.6678,1,7570.4282,406.4597,167288.0443,39,11
259,259.0000,25.7673,1,6391.2854,406.4597,165241.6448,51,12
260,260.0000,25.8668,1,5151.3998,406.4597,155926.7598,52,15
261,261.0000,25.9662,1,5467.1711,483.9295,138515.6755,42,12
262,262.0000,26.0657,1,5073.8283,483.9295,125912.9623,51,16
263,263.0000,26.1652,1,4028.4855,483.9548,111708.0490,55,19
264,264.0000,26.2647,1,6428.8568,541.6173,142101.0177,42,13
265,265.0000,26.3642,1,17510.7419,541.6173,223916.2104,39,10
266,266.0000,26.4637,1,34205.7410,541.6173,369569.9691,35,9
267,267.0000,26.5632,1,52200.9971,541.6173,542523.8687,37,10
268,268.0000,26.6626,1,67975.6533,541.6173,703519.4265,36,12
269,269.0000,26.7621,1,74462.9672,541.6173,801537.9611,39,9
270,270.0000,26.8616,1,70822.5673,541.6173,822209.2739,39,9
271,271.0000,26.9611,1,56991.3967,541.6173,779755.6205,35,10
272,272.0000,27.0606,1,39567.8834,541.6173,713516.4837,43,15
273,273.0000,27.1601,1,23095.2558,541.6173,634957.7478,42,14
274,274.0000,27.2596,1,27608.2556,523.8147,587921.4091,44,13
275,275.0000,27.3591,1,30904.8268,523.8147,517481.3581,44,14
276,276.0000,27.4585,1,31820.6554,523.8147,446856.8212,50,15
277,277.0000,27.5580,1,31209.2554,523.8147,371882.1416,44,12
278,278.0000,27.6575,1,31478.5983,523.8147,328756.8592,43,11
279,279.0000,27.7570,1,35038.1695,523.8147,324156.6881,41,9
280,280.0000,27.8565,1,39382.1407,523.8147,346821.7434,42,11
281,281.0000,27.9560,1,44029.7405,523.8147,373140.6554,40,13
282,282.0000,28.0555,1,45943.1690,523.8147,379474.5690,38,10
283,283.0000,28.1550,1,42212.5978,523.8147,347070.3431,38,12
284,284.0000,28.2544,1,32835.4555,523.8147,267924.8640,33,10
285,285.0000,28.3539,1,22651.5132,523.8147,203791.8693,36,9
286,286.0000,28.4534,1,13045.7994,523.8147,160636.3589,41,13
287,287.0000,28.5529,1,9437.2567,575.7954,142308.2460,32,8
288,288.0000,28.6524,1,11468.9137,575.7954,156695.9306,35,10
289,289.0000,28.7519,1,12153.2565,575.7954,196529.6987,41,9
290,290.0000,28.8514,1,14401.1420,560.8057,246656.6374,42,10
291,291.0000,28.9509,1,18695.6847,560.8057,259089.1796,48,9
292,292.0000,29.0503,1,20003.2560,560.8057,243873.1236,43,9
293,293.0000,29.1498,1,18346.7418,560.8057,209886.8121,46,13
294,294.0000,29.2493,1,13926.5135,560.8057,167724.9584,44,12
295,295.0000,29.3488,1,8266.3710,560.8057,125341.3334,43,13
296,296.0000,29.4483,1,3818.9426,560.8057,98719.9354,40,9
297,297.0000,29.5478,1,2751.4856,613.8356,87705.6792,38,9
298,298.0000,29.6473,1,3041.6284,618.6583,94019.2216,39,12
299,299.0000,29.7468,1,4042.4283,619.0014,100515.6210,39,10
300,300.0000,29.8462,1,4629.3712,619.0014,106813.2491,42,11
301,301.0000,29.9457,1,4014.4284,619.0014,117916.4196,45,12
302,302.0000,30.0452,1,3654.0284,619.0014,139252.6463,42,10
303,303.0000,30.1447,1,3563.2855,670.0342,166302.7872,47,11
304,304.0000,30.2442,1,5306.3140,554.3724,201720.2982,42,11
305,305.0000,30.3437,1,8048.5710,554.3454,221053.9536,40,10
306,306.0000,30.4432,1,10016.1137,554.3724,230581.5815,39,9
307,307.0000,30.5427,1,11101.3422,554.3724,225815.2390,39,9
308,308.0000,30.6421,1,10878.9708,554.3724,201868.9266,37,7
309,309.0000,30.7416,1,8556.3424,554.3454,160250.2156,34,7
310,310.0000,30.8411,1,5965.2568,554.3724,126131.4759,32,8
311,311.0000,30.9406,1,3462.3141,554.3454,94849.6498,29,6
312,312.0000,31.0401,1,2607.6284,637.3250,70187.9947,31,10
313,313.0000,31.1396,1,1867.3427,637.3250,54682.8531,32,10
314,314.0000,31.2391,1,1289.6285,637.3250,42444.3398,31,10
315,315.0000,31.3386,1,1564.5714,674.8932,40449.1115,34,13
316,316.0000,31.4380,1,1561.8571,674.8932,28745.9981,32,9
317,317.0000,31.5375,1,1268.4571,674.8932,25479.5983,33,5
318,318.0000,31.6370,1,882.7714,674.8932,21829.5701,36,7
319,319.0000,31.7365,1,643.7143,674.3856,16984.7990,28,5
320,320.0000,31.8360,1,719.0571,648.3712,15910.6276,25,6
321,321.0000,31.9355,1,1300.6857,648.3712,16959.2275,23,4
322,322.0000,32.0350,1,1520.3999,648.3712,18433.6845,18,4
323,323.0000,32.1345,1,1418.3428,648.3712,18236.5415,15,5
324,324.0000,32.2340,1,1346.4571,648.3712,16594.1418,19,4
325,325.0000,32.3334,1,983.1714,648.3712,14884.9419,19,4
326,326.0000,32.4329,1,579.0571,749.8851,10487.6279,17,5
327,327.0000,32.5324,1,664.2857,749.8851,7354.5424,17,3
328,328.0000,32.6319,1,697.6857,749.8851,5874.9996,7,2
329,329.0000,32.7314,1,489.7428,749.8536,5470.6568,9,3
330,330.0000,32.8309,1,337.9428,761.8949,6006.5425,14,5
331,331.0000,32.9304,1,548.0285,725.9038,7758.0567,14,4
332,332.0000,33.0298,1,675.3714,725.4084,8483.1709,14,3
333,333.0000,33.1293,1,1005.2000,725.4084,8945.6851,12,3
334,334.0000,33.2288,1,1069.1142,725.4084,9531.1423,14,3
335,335.0000,33.3283,1,1043.4571,725.4084,10424.1422,14,4
336,336.0000,33.4278,1,692.7714,771.4118,11364.0850,15,4
337,337.0000,33.5273,1,1229.1428,771.3798,17842.3130,15,3
338,338.0000,33.6268,1,2628.9998,771.7311,36620.1399,12,1
339,339.0000,33.7263,1,4878.2854,771.3798,62360.1949,10,1
340,340.0000,33.8257,1,6834.7139,771.7311,83552.2502,10,1
341,341.0000,33.9252,1,7968.3996,771.7311,94301.4207,9,1
342,342.0000,34.0247,1,8204.4567,771.7311,97770.0775,10,1
343,343.0000,34.1242,1,6690.4568,771.7311,82072.5932,12,2
344,344.0000,34.2237,1,4587.7998,771.7311,56097.2239,11,2
345,345.0000,34.3232,1,2578.7713,771.7311,32289.3689,12,2
346,346.0000,34.4227,1,1281.6571,771.7311,18438.1701,12,3
347,347.0000,34.5222,1,1134.5428,761.8949,12810.4849,15,4
348,348.0000,34.6216,1,1027.6285,761.9266,13674.1705,13,3
349,349.0000,34.7211,1,1685.7428,761.9266,19374.0843,11,2
350,350.0000,34.8206,1,1639.1999,761.9266,22936.3983,13,2
351,351.0000,34.9201,1,1858.1142,761.9266,25041.5123,11,2
352,352.0000,35.0196,1,1681.6570,761.8949,24047.5124,11,2
353,353.0000,35.1191,1,1655.7428,761.8949,23396.4839,12,3
354,354.0000,35.2186,1,1245.7714,761.8949,17938.1986,12,3
355,355.0000,35.3181,1,1154.9142,761.8949,13637.2276,11,3
356,356.0000,35.4175,1,721.2571,761.8949,9752.8851,12,3
357,357.0000,35.5170,1,560.2857,832.4712,6843.5424,12,3
358,358.0000,35.6165,1,369.6000,832.4712,4988.8855,10,2
359,359.0000,35.7160,1,499.4571,884.4008,7509.9995,11,2
360,360.0000,35.8155,1,766.7143,885.4267,11034.1135,9,1
361,361.0000,35.9150,1,905.7714,885.4267,11975.9420,9,1
362,362.0000,36.0145,1,936.7999,884.9137,11954.4848,7,1
363,363.0000,36.1140,1,1000.0285,884.9137,11820.6563,5,1
364,364.0000,36.2135,1,960.1142,884.4692,9193.9708,6,1
365,365.0000,36.3129,1,716.4000,884.4692,5205.2853,4,1
366,366.0000,36.4124,1,516.2571,884.4692,4162.9426,2,1
367,367.0000,36.5119,1,310.3428,885.4609,1966.4571,4,1
368,368.0000,36.6114,1,254.5714,884.9479,634.8000,2,1
369,369.0000,36.7109,1,202.8000,884.9479,527.0571,2,0
370,370.0000,36.8104,1,195.4286,884.9479,195.4286,1,0
371,371.0000,36.9099,1,188.3143,1009.5602,799.8000,3,0
372,372.0000,37.0093,1,188.3143,1009.5602,570.3428,2,0
373,373.0000,37.1088,1,188.3143,1009.5602,744.1428,3,0
374,374.0000,37.2083,1,188.3143,1009.5602,315.3428,1,0
375,375.0000,37.3078,1,188.3143,1009.5602,315.3428,1,0
376,376.0000,37.4073,1,122.9714,572.5176,222.7429,2,0
377,377.0000,37.5068,1,124.3714,985.9583,344.1429,2,0
378,378.0000,37.6063,1,124.3714,985.9583,124.3714,1,0
379,379.0000,37.7058,1,145.0286,590.3682,500.1143,3,0
380,380.0000,37.8053,1,124.3714,985.9583,343.0286,2,0
381,381.0000,37.9047,1,250.4000,624.3900,704.9143,3,0
382,382.0000,38.0042,1,205.6571,624.3900,672.3714,2,0
383,383.0000,38.1037,1,232.1143,624.3613,729.2857,1,0
384,384.0000,38.2032,1,222.2857,624.3613,542.3714,1,0
385,385.0000,38.3027,1,300.0000,624.3613,644.2857,0,0
386,386.0000,38.4022,1,177.2286,624.3613,463.7428,1,0
387,387.0000,38.5017,1,161.4286,624.3613,411.9714,2,0
388,388.0000,38.6011,1,188.0000,624.3613,294.0000,0,0
389,389.0000,38.7006,1,188.0000,624.3613,565.0571,2,0
390,390.0000,38.8001,1,0.0000,0.0000,0.0000,0,0
391,391.0000,38.8996,1,144.5429,678.4517,343.8571,2,0
392,392.0000,38.9991,1,144.5429,678.4517,257.8857,2,0
393,393.0000,39.0986,1,144.5429,678.4517,257.8857,2,0
394,394.0000,39.1981,1,128.0000,1247.4975,241.3429,1,0
395,395.0000,39.2976,1,0.0000,0.0000,0.0000,0,0
396,396.0000,39.3971,1,146.3143,635.3821,146.3143,1,0
397,397.0000,39.4965,1,121.8286,635.3821,205.0286,2,0
398,398.0000,39.5960,1,121.8286,635.3821,205.0286,2,0
399,399.0000,39.6955,1,109.1143,700.3640,186.3714,2,0
400,400.0000,39.7950,1,151.4857,1105.0770,260.6000,2,0
401,401.0000,39.8945,1,151.4857,1105.0770,151.4857,1,0
402,402.0000,39.9940,1,151.4857,1105.0770,260.6000,2,0
403,403.0000,40.0935,1,151.4857,1105.0770,260.6000,2,0
404,404.0000,40.1929,1,151.4857,1105.0770,151.4857,1,0
405,405.0000,40.2924,1,127.0000,553.9395,251.0000,0,0
406,406.0000,40.3919,1,0.0000,0.0000,0.0000,0,0
407,407.0000,40.4914,1,0.0000,0.0000,0.0000,0,0
408,408.0000,40.5909,1,0.0000,0.0000,0.0000,0,0
409,409.0000,40.6904,1,0.0000,0.0000,0.0000,0,0
410,410.0000,40.7899,1,0.0000,0.0000,0.0000,0,0
411,411.0000,40.8894,1,194.0000,704.3550,194.0000,1,0
412,412.0000,40.9888,1,0.0000,0.0000,0.0000,0,0
413,413.0000,41.0883,1,0.0000,0.0000,0.0000,0,0
414,414.0000,41.1878,1,0.0000,0.0000,0.0000,0,0
