scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
254,3,170,535.9563,0.1162,1605.9103,1604.8472,1604.8472,0.0921,12.16,513,231
254,3,169,535.6132,0.3793,1607.8807,1606.8178,1606.8178,0.0921,4.91,231,58
255,2,1064,378.7038,0.0466,755.8572,755.3930,755.3930,0.0462,100.00,3851,261
255,4,1742,422.2528,0.0672,1685.0951,1683.9792,1683.9792,0.0531,100.00,2662,1596
255,4,437,406.4696,0.1269,1622.9264,1621.8494,1621.8494,0.0664,100.00,1630,966
255,3,287,389.8899,0.1125,1167.3615,1166.6480,1166.6480,0.0538,14.36,934,251
255,2,255,386.2074,0.2013,770.8667,770.4003,770.4003,0.0538,6.58,520,0
255,3,24,535.6223,0.2562,1604.9082,1603.8452,1603.8452,0.0538,100.00,532,346
255,3,67,569.6344,0.2615,1706.0089,1704.8785,1704.8785,0.0538,100.00,341,244
255,2,95,399.2361,0.2191,796.9410,796.4577,796.4577,0.0538,100.00,451,40
256,4,812,422.2533,0.0585,1685.0970,1683.9810,1683.9810,0.0715,100.00,2686,1555
256,2,685,378.7000,0.0385,755.8495,755.3854,755.3854,2.0039,100.00,2628,52
256,4,723,406.4708,0.1028,1622.9312,1621.8542,1621.8542,0.0733,100.00,2081,1136
256,3,435,569.6321,0.2473,1707.0050,1705.8746,1705.8746,0.0459,100.00,897,83
256,2,423,386.2198,0.1954,770.8915,770.4251,770.4251,0.0617,13.24,748,0
256,3,130,390.2231,0.1441,1168.3612,1167.6476,1167.6476,0.0617,100.00,654,8
256,3,311,535.9085,0.1792,1605.7666,1604.7035,1604.7035,0.1515,4.33,527,154
256,2,224,403.2428,0.1033,804.9649,804.4710,804.4710,0.1515,266.10,524,156
256,1,56,445.2383,0.0753,444.5039,444.2310,444.2310,0.1515,100.00,490,138
256,2,491,399.2354,0.3518,796.9396,796.4563,796.4563,0.0494,100.00,443,40
256,1,60,444.2627,0.0902,443.5282,443.2554,443.2554,0.0494,5.84,343,268
256,4,52,464.2542,0.2535,1854.2033,1852.9878,1853.9907,0.0494,3.98,338,83
257,4,1451,406.4624,0.0689,1622.8974,1621.8205,1621.8205,0.0502,100.00,2833,1307
257,4,583,422.2541,0.0751,1685.1003,1683.9843,1683.9843,0.1041,100.00,2018,1456
257,3,338,569.2989,0.0812,1706.0052,1704.8749,1704.8749,0.0332,4.41,1432,787
257,2,192,378.6976,0.0442,755.8449,755.3807,755.3807,0.0332,100.00,1310,50
257,2,331,386.2250,0.1681,770.9018,770.4354,770.4354,0.0380,17.03,774,0
257,3,403,390.2167,0.1859,1168.3420,1167.6284,1167.6284,0.2032,100.00,668,49
257,3,245,535.9101,0.2882,1605.7717,1604.7086,1604.7086,0.1676,18.58,551,154
257,1,255,445.2473,0.0859,444.5129,444.2401,444.2401,0.0702,100.00,540,241
257,3,227,452.2305,0.2491,1353.5790,1352.6668,1352.6668,0.0702,100.00,471,104
257,4,118,464.2348,0.1342,1854.1255,1852.9100,1853.9129,0.0702,100.00,498,104
257,1,50,497.2489,0.1578,488.5225,488.2196,488.2196,0.0702,100.00,1601,63
257,2,48,399.2335,0.3054,796.9358,796.4525,796.4525,0.0702,100.00,405,40
257,1,186,454.2070,0.0284,453.4755,453.1998,453.1998,0.0702,100.00,356,289
257,1,3,444.2627,0.0894,443.5282,443.2554,443.2554,0.0702,5.84,343,288
258,4,707,406.4643,0.0719,1622.9051,1621.8281,1621.8281,0.0746,100.00,2681,1480
258,3,254,569.2990,0.0870,1706.0056,1704.8753,1704.8753,0.0554,4.59,916,856
258,2,471,489.2573,0.2179,977.0920,976.5002,976.5002,0.0414,25.79,2037,28
258,2,667,386.2275,0.1086,770.9069,770.4405,770.4405,0.0394,3.73,668,0
258,4,229,422.0155,0.1144,1685.1487,1684.0329,1684.0329,0.0394,4.88,1164,832
258,2,255,378.7098,0.0599,755.8692,755.4051,755.4051,3.0516,100.00,627,64
258,3,102,452.2288,0.2863,1353.5740,1352.6618,1352.6618,3.0516,100.00,485,115
258,1,340,445.2472,0.1176,444.5128,444.2399,444.2399,0.3700,100.00,575,426
258,3,272,464.4831,0.3216,1391.3641,1390.4277,1390.4277,0.1684,5.43,467,335
258,3,129,535.9106,0.1945,1605.7731,1604.7101,1604.7101,0.1684,100.00,544,84
258,3,407,464.2348,0.2507,1390.6188,1389.6825,1389.6825,0.6886,100.00,498,429
258,3,149,497.2572,0.2841,1489.7437,1488.7497,1488.7497,0.6886,21.99,493,237
258,1,371,444.2673,0.0925,443.5327,443.2600,443.2600,0.0501,100.00,376,345
259,3,1260,569.2974,0.0683,1706.0008,1704.8705,1704.8705,0.0592,2296.64,2165,1049
259,4,998,406.4634,0.0611,1622.9017,1621.8247,1621.8247,0.0576,100.00,2129,1157
259,2,858,489.2576,0.2212,977.0925,976.5007,976.5007,0.0650,25.64,2026,28
259,3,210,497.2663,0.1040,1489.7710,1488.7770,1488.7770,0.0650,100.00,1391,475
259,2,524,386.2291,0.1515,770.9100,770.4437,770.4437,0.0333,4.29,468,0
259,4,12,422.0195,0.2852,1685.1646,1684.0488,1684.0488,0.0333,602.22,894,131
259,1,284,465.2453,0.1255,461.5169,461.2302,461.2302,0.0429,3.09,638,541
259,3,136,464.5343,0.1397,1391.5176,1390.5812,1390.5812,0.0429,13.35,422,416
259,3,282,487.6326,0.3317,1459.8511,1458.8728,1458.8728,0.0595,17.67,441,176
259,3,99,484.2804,0.0992,1449.7840,1448.8166,1448.8166,0.0595,100.00,561,169
259,1,278,445.2473,0.1591,444.5129,444.2400,444.2400,0.0706,5.89,556,740
259,1,193,421.2074,0.0957,420.4601,420.2001,420.2001,0.0706,3.97,528,64
259,1,32,444.2675,0.0968,443.5330,443.2602,443.2602,0.0706,4.04,399,345
260,3,886,569.2994,0.0999,1706.0066,1704.8763,1704.8763,0.0689,2380.61,2244,933
260,3,470,497.2642,0.1391,1489.7649,1488.7709,1488.7709,0.0490,9.77,992,487
260,2,563,489.2545,0.2026,977.0864,976.4945,976.4945,0.0629,100.00,1355,75
260,4,199,406.4529,0.0841,1622.8596,1621.7826,1621.7826,0.0629,100.00,1294,571
260,2,823,447.2687,0.1523,893.0706,892.5229,892.5229,0.0396,100.00,810,134
260,2,25,462.2452,0.1669,930.0426,929.4810,929.4810,0.0396,100.00,274,22
260,1,111,465.2454,0.0931,464.5249,464.2381,464.2381,0.0396,3.99,656,132
260,3,129,483.9319,0.0655,1449.7413,1448.7740,1448.7740,0.0396,7.10,649,228
260,4,416,464.5342,0.2635,1854.3205,1853.1048,1854.1079,0.0751,13.23,477,596
260,3,269,487.6291,0.2263,1459.8406,1458.8624,1458.8624,0.0594,17.01,484,176
260,1,267,421.2056,0.2954,420.4583,420.1983,420.1983,0.0392,12.38,575,84
260,4,303,439.1973,0.1781,1752.9131,1751.7570,1751.7570,0.0392,4.48,452,301
261,3,428,569.2985,0.1306,1706.0040,1704.8737,1704.8737,0.2918,2236.21,2108,727
261,3,1206,497.2645,0.0742,1489.7657,1488.7717,1488.7717,0.0549,3.77,921,609
261,2,474,502.2784,0.0373,1003.1566,1002.5422,1002.5422,0.1174,100.00,998,221
261,3,221,478.6059,0.1931,1433.7609,1432.7960,1432.7960,0.1174,100.00,962,207
261,2,541,454.2512,0.0709,907.0377,906.4879,906.4879,0.0789,100.00,933,104
261,2,120,447.2698,0.1594,893.0729,892.5252,892.5252,0.0789,100.00,899,142
261,4,14,406.4524,0.1522,1622.8573,1621.7803,1621.7803,0.0789,100.00,843,336
261,1,432,465.2463,0.0716,464.5258,464.2391,464.2391,0.1627,4.26,784,132
261,1,288,434.7900,0.1935,434.0447,433.7827,433.7827,0.0363,21.57,754,16
261,4,224,439.2571,0.3495,1754.1553,1752.9992,1752.9992,0.0363,5.70,654,390
261,1,340,421.2042,0.2277,420.4569,420.1970,420.1970,0.0582,12.29,564,84
261,3,211,464.5461,0.1323,1391.5529,1390.6166,1390.6166,0.0582,404.14,519,356
261,2,20,481.2430,0.1259,961.0610,960.4715,960.4715,0.0582,4.74,467,151
261,4,142,438.9575,0.3557,1752.9570,1751.8010,1751.8010,0.0582,100.00,452,220
261,1,4,407.2332,0.1133,402.4622,402.2157,402.2157,0.0582,100.00,270,100
261,3,289,484.2773,0.1724,1449.7747,1448.8073,1448.8073,0.0426,100.00,546,409
261,2,334,480.7259,0.1844,959.0237,958.4343,958.4343,0.0393,3.05,444,0
261,1,159,464.2204,0.1012,457.4843,457.1978,457.1978,0.0393,10.00,234,262
262,3,750,497.2664,0.0603,1489.7712,1488.7773,1488.7773,0.0503,3.52,866,609
262,3,185,478.6030,0.1891,1433.7520,1432.7871,1432.7871,0.0503,100.00,1237,207
262,3,363,569.2912,0.0550,1705.9819,1704.8517,1704.8517,0.0513,100.00,1158,468
262,2,338,502.2776,0.0580,1003.1551,1002.5407,1002.5407,0.0755,100.00,1023,143
262,2,471,446.7684,0.0996,892.0698,891.5222,891.5222,0.0413,100.00,973,143
262,2,406,454.2541,0.0424,907.0434,906.4936,906.4936,0.0441,100.00,967,246
262,3,298,432.2220,0.1218,1294.4377,1293.6442,1293.6442,0.0450,100.00,805,310
262,2,3,440.7325,0.1366,879.9869,879.4504,879.4504,0.0450,3.23,586,264
262,3,74,484.2659,0.1398,1450.7433,1449.7758,1449.7758,0.0450,100.00,582,140
262,3,255,464.5545,0.3214,1391.5780,1390.6416,1390.6416,0.1124,426.54,548,748
262,2,189,451.7135,0.2467,901.9616,901.4125,901.4125,0.1124,20.87,494,326
262,1,166,421.2009,0.3157,418.4483,418.1883,418.1883,0.1124,11.23,83,457
262,1,510,422.2300,0.0760,421.4828,421.2227,421.2227,0.1371,13.37,434,67
262,3,197,432.5793,0.1056,1295.5098,1294.7162,1294.7162,0.1371,3.14,418,177
263,3,991,478.6038,0.2217,1433.7546,1432.7897,1432.7897,0.0584,100.00,1598,289
263,3,295,497.2661,0.0973,1489.7706,1488.7766,1488.7766,0.0556,3.37,705,475
263,2,510,432.2294,0.0604,862.9668,862.4443,862.4443,0.1464,100.00,1280,384
263,2,355,435.7663,0.1328,870.0532,869.5180,869.5180,0.1464,10.15,870,18
263,2,589,439.2551,0.1919,877.0317,876.4956,876.4956,0.0453,6.19,634,324
263,1,283,440.7349,0.0372,439.9998,439.7276,439.7276,0.0710,100.00,838,63
263,2,179,454.2539,0.0490,907.0431,906.4932,906.4932,0.0710,100.00,826,236
263,3,231,541.9454,0.1157,1622.8885,1621.8114,1621.8114,0.0540,100.00,1124,494
263,3,105,569.2822,0.0700,1705.9551,1704.8248,1704.8248,0.0540,100.00,665,398
263,3,186,484.2625,0.1556,1450.7331,1449.7656,1449.7656,0.0540,120.23,535,96
263,1,348,408.2271,0.0280,407.4664,407.2198,407.2198,0.1820,100.00,503,3
263,2,92,435.2486,0.2899,861.9997,861.4647,861.4647,0.1820,3.71,117,0
263,3,229,608.3224,0.2207,1823.1433,1821.9453,1822.9482,0.0494,56.91,489,83
263,2,222,451.7134,0.2692,901.9613,901.4122,901.4122,0.0494,3.45,487,327
263,3,251,432.5830,0.1518,1295.5208,1294.7271,1294.7271,0.0923,3.11,465,0
264,3,425,541.6192,0.0937,1622.9130,1621.8360,1621.8360,0.0352,100.00,4164,1859
264,3,257,432.2374,0.1683,1294.4838,1293.6903,1293.6903,1.8377,100.00,1892,646
264,3,522,478.6018,0.2028,1433.7484,1432.7835,1432.7835,0.0371,100.00,1634,289
264,2,356,435.7619,0.1170,870.0443,869.5092,869.5092,0.0506,3380.46,1158,18
264,3,122,608.6396,0.1322,1823.0922,1821.8940,1822.8969,0.0506,19.62,786,187
264,1,414,465.2543,0.1080,464.5338,464.2470,464.2470,0.0508,100.00,679,132
264,3,394,432.5854,0.1338,1295.5280,1294.7344,1294.7344,0.0408,5.02,674,0
264,3,80,497.2548,0.1184,1489.7366,1488.7426,1488.7426,0.0408,3.16,607,307
264,2,199,481.2337,0.1058,961.0423,960.4528,960.4528,0.0408,100.00,570,329
264,1,148,454.2402,0.1089,451.5034,451.2276,451.2276,0.0408,100.00,355,503
264,1,40,408.2253,0.0468,407.4647,407.2181,407.2181,0.0408,100.00,486,3
264,3,344,484.2591,0.2180,1450.7230,1449.7555,1449.7555,0.1338,4.87,438,90
264,1,206,455.2540,0.1561,449.5101,449.2342,449.2342,0.1338,5.08,434,355
265,3,1502,541.6167,0.0630,1622.9053,1621.8283,1621.8283,0.0467,100.00,9372,4104
265,2,853,432.2390,0.0818,862.9860,862.4635,862.4635,0.0483,100.00,2650,732
265,3,529,478.5993,0.2306,1433.7411,1432.7762,1432.7762,0.0616,107.38,1739,349
265,3,531,608.6363,0.1265,1823.0824,1821.8842,1822.8871,0.0470,100.00,927,202
265,1,87,465.2500,0.0464,464.5294,464.2427,464.2427,0.0470,100.00,915,153
265,2,145,502.2780,0.1049,1003.1558,1002.5414,1002.5414,0.0470,3.63,878,185
265,3,330,432.9235,0.1294,1296.5424,1295.7486,1295.7486,0.0470,76.79,756,34
265,2,113,422.7448,0.0714,843.9933,843.4751,843.4751,0.0470,100.00,645,210
265,2,208,407.2687,0.0669,813.0179,812.5228,812.5228,0.0470,100.00,558,313
265,2,382,489.2702,0.0775,977.1178,976.5259,976.5259,0.0814,100.00,501,20
265,1,215,484.2616,0.1109,483.5439,483.2543,483.2543,0.0814,34.18,428,174
265,1,75,483.2975,0.1841,474.5586,474.2692,474.2692,0.0814,24.03,126,105
266,3,4144,541.6181,0.0608,1622.9093,1621.8323,1621.8323,0.0718,100.00,18921,7790
266,2,1228,432.2417,0.0927,862.9915,862.4689,862.4689,0.0456,100.00,2666,761
266,3,808,608.6362,0.1262,1823.0822,1821.8840,1822.8869,0.0792,100.00,1005,303
266,3,320,590.6145,0.3102,1769.9931,1768.8217,1768.8217,0.0491,4.57,983,166
266,1,290,465.2492,0.0778,464.5287,464.2419,464.2419,0.0773,100.00,822,153
266,2,310,422.7449,0.0662,843.9935,843.4753,843.4753,0.1759,100.00,648,64
266,2,488,502.2760,0.1171,1003.1518,1002.5374,1002.5374,0.1759,18.11,605,117
266,3,98,559.2548,0.1463,1675.8463,1674.7427,1674.7427,0.1759,5.41,531,215
266,1,199,483.3110,0.1863,482.5932,482.3037,482.3037,0.1759,31.93,528,51
266,2,251,489.2702,0.0596,977.1178,976.5259,976.5259,0.1759,100.00,501,98
267,3,7183,541.6159,0.0461,1622.9030,1621.8260,1621.8260,0.0794,100.00,28031,12534
267,2,1504,432.2448,0.1383,862.9976,862.4750,862.4750,0.0469,100.00,2718,819
267,3,217,608.6409,0.1442,1823.0961,1821.8979,1822.9008,0.0469,100.00,1123,307
267,3,402,590.6157,0.1157,1768.9939,1767.8225,1767.8225,0.0473,4.02,997,392
267,2,215,505.2856,0.0880,1009.1720,1008.5567,1008.5567,0.0473,21.13,1123,106
267,3,198,471.9384,0.1914,1413.7446,1412.7935,1412.7935,0.0473,177.46,968,29
267,3,136,521.9055,0.0683,1563.7312,1562.6946,1562.6946,0.0473,100.00,792,302
267,2,201,502.2831,0.1007,1003.1661,1002.5517,1002.5517,0.0473,14.75,783,151
267,2,615,422.7456,0.1432,843.9948,843.4767,843.4767,0.2170,100.00,720,65
267,1,349,465.2483,0.1148,464.5277,464.2410,464.2410,0.0562,100.00,701,50
267,2,23,462.2774,0.1446,923.1019,922.5403,922.5403,0.0562,5.11,539,40
267,2,381,489.2743,0.0770,977.1259,976.5341,976.5341,0.0509,100.00,501,94
267,4,255,432.9250,0.2617,1727.8110,1726.6680,1726.6680,0.1717,100.00,382,352
267,1,94,473.7582,0.1346,470.0310,469.7431,469.7431,0.1717,4.05,189,169
267,2,281,461.7634,0.2345,922.0738,921.5122,921.5122,0.0456,3.46,409,88
268,3,13243,541.6144,0.0401,1622.8985,1621.8215,1621.8215,0.0772,100.00,36181,14953
268,2,460,432.2464,0.1351,863.0009,862.4784,862.4784,0.2814,100.00,2537,613
268,3,654,590.6157,0.1082,1768.9937,1767.8223,1767.8223,0.0646,100.00,1435,605
268,3,204,522.2621,0.1509,1563.8075,1562.7615,1562.7615,0.0646,100.00,1213,554
268,2,819,505.3207,0.1542,1009.2422,1008.6269,1008.6269,0.0640,4.77,1306,144
268,3,361,471.9392,0.1277,1413.7470,1412.7959,1412.7959,0.0925,696.07,1193,155
268,3,357,608.6363,0.1209,1823.0822,1821.8841,1822.8870,0.0799,100.00,914,368
268,3,62,508.6116,0.1473,1523.8322,1522.8129,1522.8129,0.0799,100.00,1027,219
268,2,189,502.2860,0.0780,1003.1719,1002.5575,1002.5575,0.0799,16.63,887,229
268,2,23,422.7464,0.1129,843.9964,843.4782,843.4782,0.0799,100.00,867,75
268,3,341,559.2578,0.2225,1675.8550,1674.7515,1674.7515,0.0405,9.15,805,71
268,2,255,461.7625,0.2594,922.0720,921.5104,921.5104,0.3274,3.96,663,163
268,1,147,473.7590,0.3395,473.0396,472.7517,472.7517,0.3274,5.14,575,189
269,3,11973,541.6152,0.0422,1622.9009,1621.8239,1621.8239,0.0808,100.00,38156,15499
269,3,112,508.2750,0.0773,1522.8223,1521.8032,1521.8032,0.0808,100.00,2451,974
269,3,437,590.6149,0.1389,1768.9915,1767.8201,1767.8201,0.1084,100.00,1523,722
269,3,765,522.2633,0.1819,1563.8113,1562.7652,1562.7652,0.0608,100.00,1589,359
269,2,543,432.2450,0.1216,862.9980,862.4754,862.4754,0.0388,100.00,1785,197
269,3,699,471.9392,0.0667,1413.7469,1412.7958,1412.7958,0.0567,72.81,1622,248
269,2,884,505.3173,0.1444,1009.2354,1008.6201,1008.6201,0.0499,4.71,1430,339
269,2,557,502.2901,0.1021,1003.1800,1002.5656,1002.5656,0.0423,100.00,1281,396
269,2,106,461.7639,0.0820,922.0748,921.5133,921.5133,0.0423,46.05,986,192
269,3,438,559.2575,0.2080,1675.8543,1674.7507,1674.7507,0.0472,42.25,945,71
269,3,273,608.3167,0.1871,1823.1262,1821.9282,1822.9311,0.4908,100.00,688,207
269,3,57,619.3145,0.1067,1856.1376,1854.9218,1855.9247,0.4908,100.00,685,356
269,2,158,474.7646,0.1083,948.0930,947.5148,947.5148,0.4908,423.53,544,248
269,2,91,496.2575,0.2116,991.1037,990.5004,990.5004,0.4908,175.83,482,45
269,3,139,539.3180,0.1615,1615.0031,1613.9292,1613.9292,0.4908,8.25,427,179
269,1,235,522.9416,0.0276,522.2503,521.9344,521.9344,0.4908,3.33,427,156
270,3,11835,541.6156,0.0416,1622.9019,1621.8250,1621.8250,0.0770,100.00,35295,14216
270,3,799,508.2724,0.0598,1522.8144,1521.7953,1521.7953,0.0950,100.00,6544,2362
270,2,292,502.2897,0.0853,1003.1793,1002.5649,1002.5649,0.0950,100.00,2759,533
270,3,987,522.2619,0.1848,1563.8070,1562.7609,1562.7609,0.0674,100.00,1969,580
270,3,475,471.9443,0.0424,1413.7621,1412.8110,1412.8110,0.0573,87.15,1942,636
270,3,700,590.6110,0.1429,1768.9798,1767.8084,1767.8084,0.0696,100.00,1426,799
270,2,542,505.3044,0.0864,1009.2096,1008.5943,1008.5943,0.0461,100.00,1683,586
270,3,224,619.3147,0.0505,1856.1381,1854.9223,1855.9252,0.0461,100.00,1108,563
270,2,383,461.7649,0.0969,922.0768,921.5153,921.5153,1.8526,52.71,1039,198
270,3,228,559.2641,0.1695,1675.8742,1674.7706,1674.7706,1.8526,46.18,1017,218
270,2,202,483.3245,0.1571,965.2247,964.6345,964.6345,1.8526,63.39,891,173
270,3,154,559.0049,0.3087,1675.0963,1673.9929,1673.9929,1.8526,430.98,701,693
270,2,115,474.7688,0.0662,948.1012,947.5230,947.5230,1.8526,526.42,676,177
270,3,261,562.3537,0.1697,1685.1551,1684.0394,1684.0394,1.8526,6.16,559,388
270,3,94,608.3199,0.1699,1823.1358,1821.9378,1822.9407,1.8526,100.00,550,177
270,2,169,496.8040,0.1892,992.1969,991.5935,991.5935,1.8526,5.94,535,290
270,3,296,538.9922,0.1659,1615.0286,1613.9548,1613.9548,1.8526,6.67,523,201
270,2,213,496.2762,0.2005,991.1411,990.5378,990.5378,1.8526,179.54,492,61
271,3,7075,541.6148,0.0391,1622.8995,1621.8225,1621.8225,0.0691,100.00,26884,10959
271,3,2547,508.2722,0.0534,1522.8139,1521.7948,1521.7948,0.0593,100.00,10773,3595
271,2,1140,502.2865,0.0745,1003.1728,1002.5584,1002.5584,0.0701,100.00,5808,1306
271,3,869,522.2610,0.1911,1563.8042,1562.7582,1562.7582,0.0568,100.00,1943,551
271,3,646,471.9504,0.0781,1413.7805,1412.8295,1412.8295,0.0778,95.67,1967,859
271,3,656,619.3144,0.0340,1856.1373,1854.9214,1855.9243,0.0624,100.00,1824,1018
271,2,442,505.3040,0.0737,1009.2087,1008.5934,1008.5934,0.1247,44.20,1500,583
271,3,693,590.6064,0.0818,1768.9660,1767.7946,1767.7946,0.0836,100.00,1339,725
271,2,139,523.8150,0.1071,1046.2492,1045.6154,1045.6154,0.0836,18.07,1347,185
271,3,602,562.3451,0.1257,1685.1292,1684.0134,1684.0134,0.0459,100.00,1140,459
271,3,306,559.3411,0.2860,1675.1022,1673.9986,1673.9986,0.3081,65.81,852,667
271,3,323,504.2963,0.1616,1510.8737,1509.8672,1509.8672,0.2897,100.00,967,123
271,2,549,461.7671,0.1102,922.0812,921.5196,921.5196,0.0503,43.51,857,279
271,2,198,496.2891,0.0720,991.1669,990.5636,990.5636,0.0503,250.66,687,71
271,3,127,515.9747,0.1825,1545.9362,1544.9023,1544.9023,0.0503,3.23,687,360
271,2,146,474.7675,0.0637,948.0987,947.5205,947.5205,0.0503,467.51,601,178
272,3,3341,541.6156,0.0470,1622.9020,1621.8250,1621.8250,0.0688,100.00,17811,6181
272,3,5348,508.2712,0.0505,1522.8108,1521.7917,1521.7917,0.0766,100.00,13918,4361
