scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
244,3,219,437.2223,0.0711,1309.4410,1308.6452,1308.6452,0.0561,100.00,541,48
244,1,282,331.6480,0.0819,330.8443,330.6408,330.6408,0.0357,100.00,453,0
245,2,198,305.1910,0.1435,608.7373,608.3675,608.3675,0.0000,100.00,1639,6
245,3,105,369.9094,0.1147,1107.3808,1106.7064,1106.7064,0.0000,100.00,1275,333
245,3,255,322.1979,0.0982,964.1618,963.5719,963.5719,5.6828,100.00,605,257
245,3,604,437.5729,0.2934,1310.4927,1309.6968,1309.6968,0.0388,3.81,566,123
245,3,129,437.2212,0.3452,1309.4375,1308.6417,1308.6417,0.0388,23.31,335,132
246,2,868,305.1924,0.0736,608.7401,608.3703,608.3703,0.0447,100.00,2852,6
246,3,351,369.9074,0.0422,1107.3747,1106.7003,1106.7003,0.7776,100.00,711,259
246,3,13,437.5704,0.2446,1310.4854,1309.6895,1309.6895,0.7776,5.94,620,123
246,3,99,437.2188,0.2998,1309.4302,1308.6344,1308.6344,0.7776,4.99,503,154
247,2,986,305.1927,0.0406,608.7406,608.3708,608.3708,0.0452,100.00,4081,0
247,2,232,360.7077,0.0603,719.8411,719.4008,719.4008,0.0452,3.01,710,0
247,3,71,408.9417,0.2031,1224.5455,1223.8034,1223.8034,0.0452,12.19,586,35
247,3,146,437.5690,0.2281,1310.4810,1309.6851,1309.6851,0.0452,5.75,576,123
247,3,101,419.5459,0.2505,1256.3835,1255.6158,1255.6158,0.0452,18.02,555,263
247,3,247,395.9123,0.1248,1185.4404,1184.7150,1184.7150,0.0452,4.22,412,166
247,3,101,437.2243,0.3089,1309.4469,1308.6511,1308.6511,0.0452,3.06,412,154
248,2,1819,305.1931,0.0357,608.7414,608.3716,608.3716,0.0445,100.00,4145,50
248,3,111,395.9059,0.1333,1185.4214,1184.6959,1184.6959,0.0445,100.00,1383,331
248,3,255,408.9419,0.1782,1224.5461,1223.8039,1223.8039,3.2976,15.26,733,171
248,2,19,360.7069,0.0583,719.8394,719.3992,719.3992,3.2976,3.27,625,0
248,3,241,419.2124,0.3484,1255.3829,1254.6154,1254.6154,3.2976,100.00,388,87
249,2,1619,305.1934,0.0287,608.7421,608.3722,608.3722,0.0471,100.00,3621,230
249,3,288,395.9022,0.1138,1185.4103,1184.6848,1184.6848,0.3390,100.00,1463,353
249,3,514,408.9437,0.1975,1224.5514,1223.8092,1223.8092,0.0508,15.28,671,264
249,3,39,535.5939,0.1867,1604.8228,1603.7598,1603.7598,0.0508,100.00,503,22
250,2,327,305.1944,0.0302,608.7442,608.3743,608.3743,0.0560,100.00,2873,230
250,3,1505,395.8930,0.0517,1185.3825,1184.6571,1184.6571,0.0608,100.00,1522,347
250,3,75,535.6065,0.0917,1604.8607,1603.7978,1603.7978,0.0608,100.00,1141,224
250,3,192,408.9412,0.1483,1224.5440,1223.8018,1223.8018,0.0608,100.00,826,264
250,3,255,491.2354,0.0585,1471.6663,1470.6843,1470.6843,0.0580,4.12,683,286
250,3,160,437.2182,0.1181,1309.4286,1308.6328,1308.6328,0.0580,3.84,578,305
250,3,234,433.9416,0.1713,1299.5972,1298.8030,1298.8030,0.0376,42.87,411,7
251,2,174,305.1961,0.0445,608.7475,608.3777,608.3777,0.0000,100.00,1769,230
251,3,325,395.8932,0.0684,1185.3832,1184.6577,1184.6577,0.0450,100.00,1445,347
251,3,540,535.6030,0.0794,1604.8502,1603.7873,1603.7873,0.0944,100.00,1299,307
251,2,417,378.7166,0.1074,755.8829,755.4186,755.4186,0.0553,100.00,978,208
251,4,70,422.0086,0.1981,1685.1214,1684.0056,1684.0056,0.0553,100.00,921,227
251,3,385,491.2299,0.0501,1471.6499,1470.6679,1470.6679,0.0414,4.25,847,287
251,3,127,433.9404,0.1523,1299.5935,1298.7993,1298.7993,0.0414,100.00,752,7
251,3,61,408.9385,0.1801,1224.5360,1223.7938,1223.7938,0.0414,100.00,696,252
251,3,86,437.5712,0.0590,1310.4878,1309.6919,1309.6919,0.0414,4.62,368,48
251,2,94,424.7647,0.1352,848.0336,847.5148,847.5148,0.0414,9.48,296,82
251,2,233,424.2630,0.1063,843.0194,842.5007,842.5007,0.0317,17.00,578,38
252,4,87,422.0102,0.1461,1685.1274,1684.0116,1684.0116,0.0000,100.00,2404,782
252,3,287,395.8906,0.0836,1185.3755,1184.6501,1184.6501,0.0399,100.00,1371,183
252,3,1020,535.6043,0.0736,1604.8540,1603.7910,1603.7910,0.0650,100.00,1334,444
252,3,212,491.2343,0.0500,1471.6632,1470.6812,1470.6812,0.0650,100.00,1329,329
252,3,337,433.6118,0.0372,1298.6076,1297.8135,1297.8135,0.0502,3.80,1104,285
252,2,540,378.7159,0.0940,755.8815,755.4172,755.4172,0.0561,100.00,855,208
252,3,30,413.5497,0.1343,1238.3809,1237.6274,1237.6274,0.0561,100.00,761,287
252,3,91,437.5705,0.0976,1310.4855,1309.6896,1309.6896,0.0561,6.15,334,48
252,3,71,437.2199,0.3656,1309.4336,1308.6378,1308.6378,0.0561,100.00,299,120
253,4,741,422.2509,0.0654,1685.0876,1683.9716,1683.9716,0.0481,100.00,3813,1569
253,3,464,491.2381,0.0944,1471.6746,1470.6926,1470.6926,0.0817,100.00,1824,306
253,3,219,535.6045,0.0750,1604.8545,1603.7916,1603.7916,0.0817,100.00,1422,454
253,3,357,433.6089,0.0828,1298.5989,1297.8048,1297.8048,0.0340,8.38,743,381
253,3,203,413.5282,0.0529,1238.3164,1237.5628,1237.5628,0.0340,100.00,1010,288
253,2,186,378.7154,0.0993,755.8805,755.4162,755.4162,0.0340,100.00,904,243
253,2,374,444.2234,0.1514,886.9698,886.4322,886.4322,0.0377,28.55,467,47
253,3,428,437.5703,0.2207,1310.4851,1309.6892,1309.6892,0.0427,5.87,333,39
253,1,239,492.2537,0.0828,491.5486,491.2465,491.2465,0.0427,3.33,324,0
253,2,147,400.7071,0.2461,799.8927,799.3997,799.3997,0.0427,3.95,319,0
254,4,2035,422.2520,0.0669,1685.0918,1683.9759,1683.9759,0.0543,100.00,5946,2778
254,3,780,491.2430,0.1324,1471.6892,1470.7072,1470.7072,0.0593,100.00,1700,239
254,3,449,413.5330,0.0543,1238.3307,1237.5771,1237.5771,0.0778,100.00,1430,341
254,3,85,535.6094,0.0962,1604.8692,1603.8063,1603.8063,0.0778,100.00,1414,462
254,3,926,433.6057,0.0413,1298.5895,1297.7954,1297.7954,0.0513,100.00,1379,409
254,2,22,378.7147,0.1205,755.8792,755.4149,755.4149,0.0513,100.00,610,219
254,3,175,569.2971,0.0908,1705.9997,1704.8694,1704.8694,0.0513,100.00,540,325
254,3,2,437.5748,0.1120,1310.4985,1309.7025,1309.7025,0.0513,272.73,490,0
254,3,255,522.2757,0.2417,1564.8514,1563.8053,1563.8053,2.1390,3.99,353,0
255,4,3183,422.2525,0.0584,1685.0941,1683.9782,1683.9782,0.0614,100.00,6759,3432
255,3,1049,413.5324,0.0947,1238.3289,1237.5753,1237.5753,0.0394,382.95,1903,445
255,3,846,491.2462,0.2125,1471.6988,1470.7168,1470.7168,0.0643,100.00,1693,81
255,3,255,569.6091,0.1355,1706.9360,1705.8056,1705.8056,0.0484,100.00,1541,358
255,3,517,433.6035,0.0617,1298.5829,1297.7888,1297.7888,0.0613,100.00,1253,343
255,3,179,535.6088,0.1440,1604.8676,1603.8047,1603.8047,0.0613,100.00,835,317
255,3,28,437.5735,0.0955,1310.4945,1309.6985,1309.6985,0.0613,5.38,572,0
255,1,282,424.7510,0.2799,424.0042,423.7438,423.7438,0.0339,8.18,423,119
255,1,41,464.2226,0.2681,455.4819,455.1953,455.1953,0.0339,3.23,120,123
255,1,74,465.2818,0.1588,464.5613,464.2746,464.2746,0.0339,100.00,363,0
255,3,346,522.2757,0.2393,1564.8513,1563.8053,1563.8053,0.0541,3.99,353,0
255,3,11,489.2353,0.2503,1465.6630,1464.6840,1464.6840,0.0541,100.00,346,192
256,4,4130,422.2517,0.0608,1685.0907,1683.9748,1683.9748,0.0577,100.00,6402,3552
256,3,555,569.2944,0.0881,1705.9915,1704.8612,1704.8612,0.1045,100.00,3102,1722
256,3,712,413.5317,0.1070,1238.3267,1237.5732,1237.5732,0.0483,100.00,1877,275
256,3,190,491.2450,0.2377,1471.6951,1470.7131,1470.7131,0.0483,100.00,1385,77
256,3,473,535.6113,0.1463,1604.8749,1603.8120,1603.8120,0.0632,100.00,747,231
256,2,292,465.2616,0.0858,929.0711,928.5086,928.5086,0.0421,100.00,657,256
256,3,93,487.3119,0.3814,1459.8919,1458.9138,1458.9138,0.0421,10.52,369,478
256,3,181,476.2493,0.0958,1426.6791,1425.7261,1425.7261,0.0421,100.00,454,74
256,2,49,398.7879,0.3849,796.0445,795.5613,795.5613,0.0421,9.57,387,56
257,4,1425,422.2514,0.0604,1685.0895,1683.9735,1683.9735,0.0509,100.00,5211,2917
257,3,660,569.2948,0.0926,1705.9929,1704.8626,1704.8626,0.0533,100.00,4959,2156
257,3,24,497.2637,0.0538,1489.7632,1488.7692,1488.7692,0.0533,100.00,1842,802
257,3,629,413.5297,0.1061,1238.3209,1237.5673,1237.5673,0.0515,340.27,1545,225
257,3,510,487.6418,0.1689,1459.8789,1458.9007,1458.9007,0.0939,100.00,1222,801
257,3,322,489.2543,0.1507,1465.7200,1464.7410,1464.7410,0.0872,100.00,930,187
257,3,300,535.6142,0.1600,1604.8836,1603.8207,1603.8207,0.0470,100.00,849,195
257,2,371,465.2592,0.0685,929.0663,928.5038,928.5038,0.0500,100.00,817,267
257,3,94,437.9062,0.1682,1310.4899,1309.6938,1309.6938,0.0500,7.63,478,84
257,1,206,461.2139,0.1101,455.4709,455.1941,455.1941,0.0500,100.00,227,47
258,3,2946,569.2933,0.0983,1705.9884,1704.8581,1704.8581,0.0762,100.00,6324,2683
258,3,678,497.2692,0.0554,1489.7798,1488.7858,1488.7858,0.0687,100.00,4546,1991
258,4,417,422.2536,0.0580,1685.0982,1683.9823,1683.9823,0.0712,100.00,3802,2130
258,3,803,487.3000,0.0778,1459.8562,1458.8781,1458.8781,0.0416,643.83,2207,918
258,2,560,465.2531,0.0487,929.0541,928.4916,928.4916,0.0455,100.00,1084,267
258,3,162,413.5368,0.1306,1238.3421,1237.5885,1237.5885,0.0455,19.02,1047,249
258,3,119,535.6160,0.1678,1604.8892,1603.8263,1603.8263,0.0455,100.00,726,197
258,3,297,518.9546,0.0937,1554.8772,1553.8420,1553.8420,0.0347,100.00,671,324
258,3,47,437.5752,0.1684,1310.4996,1309.7036,1309.7036,0.0347,100.00,535,84
258,1,356,434.7717,0.3130,426.0004,425.7385,425.7385,0.0508,8.35,262,0
258,1,70,462.2386,0.0644,461.5176,461.2313,461.2313,0.0508,7.22,492,433
258,3,127,608.2855,0.1362,1823.0327,1821.8347,1822.8376,0.0508,100.00,467,165
258,1,71,461.2141,0.1143,460.4837,460.2069,460.2069,0.0508,19.04,466,181
258,2,171,435.7698,0.1615,870.0603,869.5251,869.5251,0.0508,100.00,442,153
258,1,1,464.2236,0.0995,463.5029,463.2163,463.2163,0.0508,4.10,433,267
259,3,1707,497.2681,0.0695,1489.7765,1488.7826,1488.7826,0.0800,100.00,9890,3517
259,3,2272,569.6221,0.0739,1705.9720,1704.8416,1704.8416,0.0658,100.00,6481,2864
259,3,838,487.2978,0.0586,1459.8497,1458.8716,1458.8716,0.0716,845.61,2899,1137
259,4,560,422.0082,0.0667,1685.1196,1684.0038,1684.0038,0.0396,29.64,1669,926
259,1,280,465.2502,0.0123,464.5296,464.2429,464.2429,0.0382,100.00,1111,59
259,2,408,489.2509,0.0363,977.0791,976.4873,976.4873,0.0438,100.00,1107,138
259,3,287,518.9600,0.0736,1554.8934,1553.8581,1553.8581,0.0496,100.00,788,548
259,3,390,608.2906,0.1828,1823.0480,1821.8500,1822.8529,1.2329,100.00,615,386
259,1,259,435.7371,0.0500,434.9919,434.7298,434.7298,1.2329,100.00,585,122
259,1,604,462.2385,0.0615,461.5175,461.2312,461.2312,0.0413,10.61,493,436
259,3,108,476.2660,0.2619,1426.7292,1425.7762,1425.7762,0.0413,100.00,485,22
259,1,375,461.2152,0.0845,460.4847,460.2079,460.2079,0.0917,100.00,460,181
259,1,55,464.2235,0.0997,463.5028,463.2162,463.2162,0.0917,4.07,436,269
260,3,3912,497.2679,0.0776,1489.7759,1488.7819,1488.7819,0.0715,100.00,15054,4960
260,3,2402,569.2914,0.0957,1705.9826,1704.8523,1704.8523,0.0638,100.00,6812,2392
260,3,1510,487.2967,0.0590,1459.8465,1458.8684,1458.8684,0.0706,1225.18,4200,1495
260,2,244,489.2601,0.0400,977.0976,976.5057,976.5057,0.0706,100.00,934,138
260,4,255,422.0055,0.1274,1685.1087,1683.9930,1683.9930,0.0706,15.34,863,272
260,3,226,518.9518,0.0925,1554.8689,1553.8337,1553.8337,0.0706,7.89,779,685
260,2,306,435.7399,0.1330,870.0004,869.4653,869.4653,0.0530,100.00,757,232
260,3,352,608.2915,0.2724,1823.0508,1821.8528,1822.8557,0.0467,100.00,638,590
260,1,131,502.2836,0.2375,495.5648,495.2612,495.2612,0.0467,100.00,295,0
260,1,175,575.6649,0.1967,575.0130,574.6576,574.6576,0.0467,100.00,460,162
260,1,355,503.2614,0.1048,502.5579,502.2541,502.2541,0.1694,10.56,439,65
261,3,7040,497.2655,0.0574,1489.7687,1488.7748,1488.7748,0.0638,100.00,16524,6424
261,3,1973,569.6243,0.0990,1705.9788,1704.8483,1704.8483,0.0715,100.00,4991,1720
261,3,899,487.2952,0.0469,1459.8419,1458.8638,1458.8638,0.0714,100.00,3935,1633
261,3,35,608.6460,0.1578,1823.1114,1821.9132,1822.9161,0.0714,100.00,822,783
261,2,53,436.2617,0.0434,871.0442,870.5089,870.5089,0.0714,100.00,820,172
261,3,266,518.9567,0.0950,1554.8834,1553.8482,1553.8482,0.2381,8.34,780,515
261,1,330,502.2814,0.1385,501.5778,501.2742,501.2742,0.0378,100.00,725,189
261,2,187,452.7554,0.0942,904.0456,903.4962,903.4962,0.0378,100.00,708,25
261,3,256,575.6626,0.0922,1725.1083,1723.9659,1723.9659,0.0378,100.00,661,152
261,1,115,454.2486,0.0384,453.5171,453.2413,453.2413,0.0378,38.51,579,196
261,2,12,489.2749,0.1926,977.1271,976.5352,976.5352,0.0378,7.92,493,192
261,2,356,451.7566,0.1321,894.0269,893.4778,893.4778,0.0506,11.01,198,12
262,3,6761,497.2660,0.0612,1489.7703,1488.7763,1488.7763,0.0649,100.00,16593,5984
262,3,518,569.6247,0.1196,1705.9800,1704.8495,1704.8495,0.0789,100.00,3357,1256
262,3,1883,487.2963,0.0554,1459.8451,1458.8670,1458.8670,0.0686,100.00,3242,1288
262,2,342,435.7693,0.1142,870.0592,869.5241,869.5241,0.1501,167.71,1245,304
262,3,48,608.3128,0.1748,1823.1146,1821.9166,1822.9195,0.1501,3.07,650,881
262,2,401,452.7556,0.0828,904.0461,903.4967,903.4967,0.0343,100.00,809,25
262,3,253,575.9919,0.2089,1725.0936,1723.9510,1723.9510,0.0906,100.00,642,196
262,3,516,518.9135,0.2309,1554.7539,1553.7187,1553.7187,0.0876,44.07,662,443
262,1,20,454.2491,0.0582,453.5176,453.2418,453.2418,0.0876,41.50,624,150
262,1,247,503.2623,0.1010,502.5588,502.2550,502.2550,0.0876,100.00,519,237
262,2,74,451.7561,0.3459,902.0467,901.4976,901.4976,0.0876,272.29,505,0
262,1,161,421.2330,0.2378,416.4755,416.2155,416.2155,0.0876,4.39,15,0
262,2,245,449.7738,0.0780,898.0815,897.5330,897.5330,0.0876,114.92,462,0
262,1,139,489.2562,0.0686,488.5485,488.2489,488.2489,0.0876,100.00,418,216
262,1,85,422.2555,0.1069,421.5083,421.2482,421.2482,0.0876,100.00,417,17
263,3,3319,497.2653,0.0727,1489.7681,1488.7741,1488.7741,0.0780,100.00,14443,5193
263,3,329,487.2944,0.0533,1459.8396,1458.8615,1458.8615,0.4192,100.00,2251,953
263,3,430,569.6263,0.1327,1705.9847,1704.8543,1704.8543,0.0685,100.00,1907,749
263,2,154,435.7611,0.0651,870.0428,869.5077,869.5077,0.0685,42.18,1412,394
263,3,585,608.3070,0.2356,1823.0973,1821.8993,1822.9022,0.1308,6.66,853,1271
263,3,226,575.6597,0.1286,1725.0996,1723.9571,1723.9571,0.1308,8.99,1208,475
263,2,728,452.7560,0.0794,904.0468,903.4974,903.4974,0.0520,301.31,800,130
263,1,128,483.3161,0.1955,482.5983,482.3088,482.3088,0.0520,100.00,639,81
263,3,207,478.9355,0.1690,1433.7468,1432.7818,1432.7818,0.0520,36.13,454,136
263,3,131,518.9533,0.1141,1554.8734,1553.8382,1553.8382,0.0520,8.91,501,398
263,3,141,516.2485,0.1176,1541.7480,1540.7139,1540.7139,0.0520,4.13,191,124
263,1,425,454.2453,0.0428,453.5138,453.2380,453.2380,0.0667,30.57,448,105
263,2,190,451.7554,0.3552,899.0372,898.4881,898.4881,0.0667,3.87,226,71
263,1,158,489.2707,0.1206,488.5631,488.2634,488.2634,0.0667,100.00,369,204
264,3,1732,497.2639,0.0560,1489.7637,1488.7698,1488.7698,0.0616,100.00,9295,3584
264,3,425,608.3131,0.1150,1823.1156,1821.9176,1822.9205,0.0825,11.35,2234,1424
264,2,1101,435.7627,0.0489,870.0459,869.5108,869.5108,0.0425,4.36,2156,463
264,3,9,487.2954,0.0807,1459.8424,1458.8643,1458.8643,0.0425,100.00,1573,661
264,3,185,575.6613,0.1011,1725.1045,1723.9620,1723.9620,0.0425,11.75,1569,520
264,3,369,569.2955,0.2551,1705.9951,1704.8648,1704.8648,0.0365,6.07,1549,530
264,2,203,452.7580,0.0862,904.0509,903.5015,903.5015,0.0365,100.00,819,131
264,1,141,483.3110,0.1859,482.5932,482.3037,482.3037,0.0365,100.00,729,0
264,3,252,516.3031,0.3211,1546.9216,1545.8876,1545.8876,0.0365,9.95,699,161
264,3,337,478.6019,0.1008,1433.7487,1432.7838,1432.7838,0.0695,23.86,687,136
264,2,169,432.2474,0.1222,863.0028,862.4802,862.4802,0.0695,100.00,521,67
264,1,86,454.2478,0.0543,453.5163,453.2405,453.2405,0.0695,27.89,409,31
265,3,313,497.5976,0.0799,1489.7622,1488.7680,1488.7680,0.0675,87.08,4151,2141
265,2,554,435.7617,0.0708,870.0439,869.5088,869.5088,0.4904,100.00,2959,479
265,3,996,608.3123,0.0868,1823.1130,1821.9150,1822.9179,0.0531,100.00,2670,1692
265,3,1177,575.6626,0.1263,1725.1086,1723.9661,1723.9661,0.0444,11.50,1652,513
265,2,155,461.7578,0.0527,922.0625,921.5011,921.5011,0.0444,100.00,1497,371
265,3,219,515.9725,0.1694,1545.9297,1544.8957,1544.8957,0.0570,100.00,846,346
265,2,312,432.7393,0.2000,855.9639,855.4412,855.4412,0.0563,45.24,82,0
265,3,255,478.6011,0.0897,1433.7464,1432.7815,1432.7815,0.0574,21.95,780,332
265,3,255,569.2978,0.1628,1706.0020,1704.8717,1704.8717,0.8552,3.17,772,432
265,2,94,465.2445,0.0907,929.0368,928.4744,928.4744,0.8552,100.00,771,70
265,1,538,483.3119,0.1620,482.5941,482.3046,482.3046,0.0502,213.93,721,0
265,2,90,452.7523,0.2157,904.0395,903.4901,903.4901,0.0502,100.00,598,131
265,1,145,454.2478,0.0546,453.5163,453.2405,453.2405,0.0502,27.89,409,31
265,1,124,452.2467,0.0846,451.5149,451.2394,451.2394,0.0502,15.22,380,0
266,2,1386,435.7639,0.1144,870.0483,869.5132,869.5132,0.0451,100.00,3976,389
266,3,1289,608.3148,0.1081,1823.1206,1821.9226,1822.9255,0.0731,140.03,2988,1829
266,3,255,497.2659,0.0924,1489.7697,1488.7757,1488.7757,0.0731,100.00,2217,691
266,2,402,461.7570,0.0634,922.0608,921.4994,921.4994,0.0678,100.00,1993,404
266,3,894,575.6611,0.1136,1725.1038,1723.9614,1723.9614,0.0620,13.50,1573,598
266,3,760,516.3080,0.1707,1545.9333,1544.8993,1544.8993,0.0451,9.99,846,548
266,2,172,432.2382,0.1320,862.9844,862.4619,862.4619,0.0451,100.00,896,59
266,3,451,478.5997,0.1355,1433.7421,1432.7772,1432.7772,0.0633,100.00,844,400
266,2,323,483.3150,0.1705,965.2055,964.6154,964.6154,0.3828,100.00,824,454
266,2,155,465.2461,0.0840,929.0401,928.4776,928.4776,0.3828,100.00,802,126
266,2,137,489.2555,0.0953,977.0883,976.4964,976.4964,0.3828,100.00,742,107
266,3,187,541.9421,0.1605,1623.8816,1622.8045,1622.8045,0.3828,100.00,595,470
266,3,56,522.2595,0.1064,1563.7997,1562.7536,1562.7536,0.3828,3.00,494,154
266,1,41,472.2741,0.0986,467.5443,467.2565,467.2565,0.3828,3.22,184,142
266,3,248,569.2978,0.1069,1706.0019,1704.8716,1704.8716,0.3828,3.73,477,316
266,1,166,488.2170,0.1056,487.5092,487.2097,487.2097,0.3828,100.00,388,107
267,2,1463,435.7605,0.0753,870.0416,869.5065,869.5065,0.0650,100.00,3676,389
267,3,684,608.3137,0.1081,1823.1172,1821.9192,1822.9221,0.0992,160.63,3428,2153
267,2,1425,461.7612,0.0957,922.0693,921.5079,921.5079,0.0515,100.00,1887,351
267,3,192,575.6648,0.1551,1725.1149,1723.9724,1723.9724,0.0515,11.82,1519,474
267,3,93,497.2640,0.1931,1489.7640,1488.7700,1488.7700,0.0515,100.00,1249,535
267,2,557,432.7427,0.2165,863.9937,863.4709,863.4709,0.0499,58.15,1036,27
267,3,255,541.6168,0.1209,1622.9055,1621.8285,1621.8285,0.0499,100.00,1003,825
267,3,143,516.3034,0.1658,1545.9195,1544.8854,1544.8854,0.0499,100.00,777,548
267,3,415,521.9214,0.0795,1563.7790,1562.7424,1562.7424,0.0901,100.00,911,250
267,2,189,483.3039,0.0832,965.1833,964.5932,964.5932,0.0901,100.00,872,230
267,1,104,505.3288,0.1650,504.6257,504.3216,504.3216,0.0901,25.44,804,27
267,3,523,562.9812,0.1741,1686.0350,1684.9189,1684.9189,0.0516,19.88,509,286
267,2,639,465.2510,0.0817,929.0498,928.4874,928.4874,0.5731,100.00,660,126
267,3,180,478.6029,0.0639,1433.7518,1432.7869,1432.7869,0.5731,97.46,618,400
267,3,21,472.2784,0.3000,1413.7616,1412.8104,1412.8104,0.5731,100.00,377,101
267,2,169,513.7621,0.1718,1026.1405,1025.5097,1025.5097,0.5731,41.47,465,204
268,2,1977,435.7645,0.0904,870.0495,869.5144,869.5144,0.0471,100.00,3400,269
268,3,1069,608.3161,0.1190,1823.1246,1821.9266,1822.9295,0.0621,148.31,3165,1816
268,2,671,461.7588,0.0981,922.0645,921.5031,921.5031,0.0575,100.00,2203,354
268,3,217,521.9231,0.0650,1563.7841,1562.7475,1562.7475,0.0575,100.00,1507,402
268,4,335,542.5558,0.1666,2166.5969,2165.1911,2166.1941,0.2716,75.13,1033,479
268,3,397,576.0107,0.1736,1725.1501,1724.0075,1724.0075,0.0798,100.00,979,382
268,3,341,541.6117,0.1198,1622.8903,1621.8133,1621.8133,0.6066,100.00,1144,1033
268,2,557,473.2540,0.0719,945.0712,944.4934,944.4934,0.0573,100.00,1074,51
268,2,372,505.3293,0.1577,1009.2594,1008.6441,1008.6441,0.0550,6.19,1010,445
268,2,151,513.7614,0.1490,1026.1391,1025.5083,1025.5083,0.0550,5.84,1009,268
268,2,141,432.7366,0.2023,863.9813,863.4586,863.4586,0.0550,100.00,985,27
268,1,304,497.2627,0.0988,494.5530,494.2501,494.2501,0.0543,100.00,492,885
268,3,234,562.6531,0.0755,1686.0534,1684.9375,1684.9375,0.0543,100.00,873,274
268,3,441,516.3051,0.2322,1545.9248,1544.8907,1544.8907,0.0611,100.00,653,479
268,3,146,471.9415,0.0734,1413.7537,1412.8026,1412.8026,0.0611,9.04,750,123
268,2,259,483.2973,0.1110,965.1702,964.5801,964.5801,0.0611,100.00,729,207
268,3,38,504.9700,0.3795,1517.8820,1516.8752,1516.8752,0.0611,21.89,161,27
268,1,96,498.2859,0.0767,494.5738,494.2708,494.2708,0.0611,100.00,492,0
268,3,299,504.2982,0.3762,1510.8793,1509.8729,1509.8729,0.0559,100.00,428,30
268,3,168,605.3104,0.2627,1814.1061,1812.9095,1813.9124,0.0559,6.21,408,119
269,2,275,435.7670,0.1185,870.0546,869.5194,869.5194,0.1031,100.00,2668,144
269,3,1068,608.3126,0.1303,1823.1141,1821.9161,1822.9190,0.0840,119.78,2556,1593
269,2,221,461.7579,0.1222,922.0626,921.5012,921.5012,0.0840,100.00,2330,303
269,3,523,521.9227,0.0621,1563.7830,1562.7464,1562.7464,0.3448,100.00,1824,464
269,3,255,504.2948,0.2797,1510.8689,1509.8625,1509.8625,0.4180,100.00,1530,939
269,2,193,554.2130,0.0267,1107.0859,1106.4114,1106.4114,0.4180,100.00,1529,350
269,4,406,542.5592,0.1741,2166.6105,2165.2048,2166.2077,0.0370,134.88,1090,479
