scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
267,2,561,483.3123,0.1132,965.2001,964.6101,964.6101,0.0892,100.00,1140,246
267,2,71,473.2466,0.0297,945.0564,944.4786,944.4786,0.0892,100.00,902,192
267,2,35,502.7764,0.1429,1004.1527,1003.5382,1003.5382,0.0892,8.85,882,490
267,3,664,515.9644,0.1951,1545.9054,1544.8715,1544.8715,0.0405,11.60,864,224
267,2,211,470.7918,0.2031,940.1425,939.5691,939.5691,0.0405,8.65,701,429
267,3,145,563.2847,0.1173,1686.9456,1685.8294,1685.8294,0.0405,100.00,724,378
267,2,139,447.2017,0.1189,892.9366,892.3889,892.3889,0.0405,5.27,630,33
267,3,94,558.0028,0.0537,1672.0895,1670.9865,1670.9865,0.0405,3.90,623,333
267,2,149,446.7101,0.2181,891.9532,891.4056,891.4056,0.0405,16.49,476,168
267,6,255,454.5749,0.1626,2722.1497,2720.4029,2721.4057,0.0405,6.48,173,497
267,1,255,498.2886,0.1002,497.5843,497.2813,497.2813,0.0511,100.00,412,329
268,4,3482,542.5510,0.0502,2166.5779,2165.1722,2166.1751,0.0915,46.03,8405,5506
268,2,2328,435.7589,0.0523,870.0384,869.5033,869.5033,0.0662,100.00,6089,475
268,2,999,461.7612,0.0769,922.0693,921.5079,921.5079,0.0774,100.00,4330,1480
268,3,936,575.6597,0.0738,1725.0997,1723.9573,1723.9573,0.0594,100.00,2269,1398
268,3,418,608.3099,0.1377,1823.1060,1821.9080,1822.9109,0.0689,100.00,1897,1122
268,2,357,483.3149,0.0791,965.2053,964.6152,964.6152,0.0564,100.00,1229,246
268,3,309,562.9879,0.2883,1687.0580,1685.9419,1685.9419,0.0564,100.00,1195,410
268,2,207,473.2474,0.0498,945.0581,944.4803,944.4803,0.0564,100.00,1143,195
268,3,32,558.0065,0.0572,1672.1006,1670.9976,1670.9976,0.0564,100.00,1021,490
268,1,372,562.3344,0.1465,558.6612,558.3191,558.3191,0.2172,182.79,277,310
268,2,251,470.7951,0.1580,940.1490,939.5756,939.5756,0.2172,14.75,735,349
268,2,281,502.7824,0.2957,1004.1649,1003.5503,1003.5503,0.2172,8.35,648,490
268,3,272,497.2681,0.1523,1489.7764,1488.7824,1488.7824,0.2172,100.00,647,175
268,2,125,447.2016,0.1270,892.9365,892.3887,892.3887,0.2172,12.03,598,34
268,2,338,554.2185,0.2475,1107.0969,1106.4225,1106.4225,0.2172,15.79,671,241
268,2,22,446.7085,0.2107,891.9501,891.4025,891.4025,0.2172,100.00,462,193
268,6,560,454.5749,0.1944,2722.1497,2720.4029,2721.4057,0.0578,4.59,232,497
268,2,92,502.2568,0.3210,1003.1134,1002.4990,1002.4990,0.0578,4.08,443,310
269,4,3935,542.5488,0.0253,2166.5688,2165.1630,2166.1660,0.0867,316.12,8586,6128
269,2,1137,435.7609,0.0764,870.0424,869.5073,869.5073,0.0539,100.00,4776,321
269,2,288,461.7613,0.0764,922.0694,921.5080,921.5080,0.0539,100.00,2897,927
269,3,594,575.6607,0.0968,1725.1026,1723.9602,1723.9602,0.0608,100.00,2170,1262
269,3,591,558.0042,0.0601,1672.0937,1670.9908,1670.9908,0.0608,33.75,1719,701
269,3,839,608.3139,0.1181,1823.1179,1821.9199,1822.9228,0.1083,100.00,1687,849
269,2,823,473.2505,0.0547,945.0642,944.4864,944.4864,0.0627,100.00,1520,460
269,3,337,562.9848,0.1996,1687.0488,1685.9327,1685.9327,0.1277,100.00,1397,583
269,3,179,562.3346,0.3850,1685.0979,1683.9821,1683.9821,0.1277,269.16,1245,0
269,2,62,483.3102,0.0460,965.1958,964.6058,964.6058,0.1277,100.00,1049,224
269,2,240,554.2200,0.0914,1107.0998,1106.4254,1106.4254,0.1277,100.00,840,241
269,3,72,573.2958,0.1910,1716.9948,1715.8627,1715.8627,0.1277,100.00,499,347
269,3,164,553.9463,0.3988,1666.9497,1665.8485,1665.8485,0.1277,57.03,116,36
269,2,400,470.7970,0.2144,940.1529,939.5795,939.5795,0.0744,13.10,657,327
269,2,223,502.2674,0.1665,1003.1347,1002.5203,1002.5203,0.0744,184.65,633,366
269,1,255,503.8087,0.1199,503.1053,502.8015,502.8015,0.0744,100.00,573,269
269,3,178,487.9156,0.2378,1461.7033,1460.7249,1460.7249,0.0744,3.49,564,320
269,3,93,497.2742,0.1655,1489.7946,1488.8007,1488.8007,0.0744,100.00,546,214
269,6,11,454.5749,0.3004,2722.1497,2720.4029,2721.4057,0.0744,5.98,238,628
269,1,76,561.2715,0.2004,560.6062,560.2642,560.2642,0.0744,4.23,411,0
270,4,2451,542.5459,0.0189,2166.5575,2165.1517,2166.1547,0.0775,743.22,7200,5207
270,2,354,435.7655,0.0626,870.0515,869.5164,869.5164,0.0519,100.00,2441,278
270,3,602,558.0024,0.0777,1672.0883,1670.9853,1670.9853,0.0575,72.05,2151,819
270,2,496,473.2526,0.0979,945.0684,944.4907,944.4907,0.2425,100.00,1845,261
270,3,590,575.6606,0.0929,1725.1023,1723.9599,1723.9599,0.4102,100.00,1772,1147
270,2,255,502.2830,0.0661,1003.1658,1002.5514,1002.5514,0.4102,511.78,1754,189
270,1,582,562.3411,0.1450,561.6760,561.3338,561.3338,0.0711,342.29,1584,234
270,2,381,462.2625,0.0851,923.0720,922.5105,922.5105,0.0520,100.00,1518,119
270,1,577,461.7534,0.1053,461.0230,460.7462,460.7462,0.0486,100.00,1433,46
270,2,476,554.2184,0.0382,1107.0967,1106.4223,1106.4223,0.1107,100.00,1289,281
270,3,338,608.3090,0.3229,1823.1033,1821.9053,1822.9082,0.1418,100.00,1259,765
270,3,255,488.2786,0.2690,1461.7897,1460.8111,1460.8111,0.1418,100.00,812,416
270,2,419,483.3127,0.0442,965.2009,964.6108,964.6108,0.2602,62.49,808,201
270,3,205,573.2966,0.1421,1718.0000,1716.8679,1716.8679,0.2602,100.00,665,199
270,2,69,471.3008,0.1397,941.1627,940.5870,940.5870,0.2602,9.71,645,282
270,2,103,470.7955,0.3235,940.1500,939.5766,939.5766,0.2602,16.42,488,240
270,3,301,563.6390,0.2831,1689.0117,1687.8953,1687.8953,0.1511,100.00,624,234
270,3,756,554.9225,0.1666,1661.8445,1660.7429,1660.7429,0.0712,100.00,533,281
271,4,1153,542.5479,0.0236,2166.5655,2165.1598,2166.1627,0.1016,165.87,4478,4246
271,2,554,502.2823,0.0723,1003.1645,1002.5501,1002.5501,0.0550,821.13,2815,138
271,3,1142,558.0024,0.0859,1672.0885,1670.9855,1670.9855,0.0634,71.83,2144,856
271,3,600,562.3387,0.2267,1685.1102,1683.9944,1683.9944,0.0637,406.75,1882,1567
271,2,641,473.2547,0.1560,945.0726,944.4949,944.4949,0.0562,9.13,1717,258
271,2,493,554.2238,0.0639,1107.1075,1106.4331,1106.4331,0.0537,261.03,1387,223
271,3,363,575.6723,0.2013,1725.1374,1723.9950,1723.9950,0.0415,100.00,1242,1010
271,3,565,573.2934,0.2040,1716.9877,1715.8556,1715.8556,0.0562,100.00,743,611
271,3,66,516.2944,0.2894,1546.8954,1545.8613,1545.8613,0.0562,17.93,1172,267
271,2,51,435.7757,0.1212,870.0720,869.5368,869.5368,0.0562,100.00,1017,95
271,3,465,488.2663,0.1697,1461.7528,1460.7742,1460.7742,0.0445,100.00,832,440
271,2,112,462.2572,0.1146,923.0612,922.4998,922.4998,0.0445,100.00,948,17
271,2,363,514.2481,0.0874,1027.1125,1026.4816,1026.4816,0.1799,100.00,716,126
271,2,221,505.3233,0.1462,1009.2473,1008.6320,1008.6320,0.1799,100.00,709,312
271,4,255,515.9790,0.3230,2060.2311,2058.8842,2059.8871,0.0497,86.39,95,773
271,3,73,608.9983,0.1525,1824.1684,1822.9701,1823.9730,0.0497,100.00,481,262
272,2,1699,502.2832,0.0682,1003.1662,1002.5518,1002.5518,0.0597,100.00,3600,187
272,4,139,542.5571,0.0395,2166.6022,2165.1965,2166.1994,0.0597,44.43,2886,2768
272,3,726,562.3382,0.1056,1685.1087,1683.9929,1683.9929,0.0541,653.57,3025,1619
272,3,656,558.0035,0.1290,1672.0917,1670.9887,1670.9887,0.0911,69.67,1895,806
272,3,425,516.2961,0.1428,1545.8975,1544.8635,1544.8635,0.0630,100.00,1233,831
272,2,828,554.2239,0.0688,1107.1076,1106.4332,1106.4332,0.0632,100.00,1348,192
272,3,260,573.3032,0.1230,1717.0170,1715.8849,1715.8849,0.0632,100.00,965,688
272,2,719,473.7639,0.1425,946.0911,945.5132,945.5132,0.0575,100.00,1238,87
272,3,262,575.6577,0.1105,1725.0939,1723.9514,1723.9514,0.0877,100.00,1154,471
272,3,448,487.9167,0.1857,1461.7067,1460.7282,1460.7282,0.0726,6.94,844,513
272,2,231,505.3195,0.1480,1009.2398,1008.6245,1008.6245,0.0726,100.00,775,327
272,2,59,514.2370,0.0948,1027.0904,1026.4595,1026.4595,0.0726,100.00,665,133
272,3,99,504.2921,0.1465,1510.8612,1509.8547,1509.8547,0.0726,4.93,568,104
272,3,83,488.6135,0.2149,1463.7974,1462.8187,1462.8187,0.0726,4.78,513,165
272,2,129,513.2941,0.3798,1025.2042,1024.5736,1024.5736,0.0726,100.00,395,0
273,2,1472,502.2840,0.0563,1003.1679,1002.5535,1002.5535,0.0651,100.00,4286,703
273,3,730,562.3401,0.0852,1685.1144,1683.9986,1683.9986,0.0860,100.00,4114,2083
273,3,1446,516.2947,0.1113,1545.8935,1544.8594,1544.8594,0.0525,100.00,1816,919
273,3,42,558.0012,0.1277,1672.0848,1670.9818,1670.9818,0.0525,100.00,1528,717
273,4,255,542.5525,0.1124,2166.5836,2165.1778,2166.1808,0.3281,503.58,709,1340
273,3,832,573.3025,0.0783,1717.0149,1715.8828,1715.8828,0.0861,100.00,1132,759
273,2,326,473.7704,0.1622,946.1042,945.5263,945.5263,0.0511,100.00,1046,99
273,2,282,554.2254,0.1242,1107.1107,1106.4363,1106.4363,0.0531,100.00,1038,210
273,2,62,505.2810,0.2149,1009.1627,1008.5474,1008.5474,0.0531,36.80,720,232
273,3,269,480.5961,0.1315,1439.7324,1438.7666,1438.7666,0.0740,100.00,660,84
273,2,310,535.2965,0.1129,1069.2343,1068.5784,1068.5784,0.0344,100.00,636,224
273,3,255,504.2897,0.1406,1510.8537,1509.8472,1509.8472,0.1237,5.12,590,104
273,2,169,470.7986,0.1370,940.1561,939.5827,939.5827,0.1237,100.00,540,179
273,2,144,582.2951,0.1426,1162.2835,1161.5727,1161.5727,0.1237,100.00,446,157
273,5,502,488.5229,0.3713,2439.1486,2437.5782,2438.5811,0.0600,3.25,479,202
274,3,1510,562.6809,0.0969,1685.1339,1684.0180,1684.0180,0.0638,100.00,5314,2189
274,2,1004,502.2843,0.0595,1003.1684,1002.5540,1002.5540,0.1011,100.00,4416,903
274,3,777,516.2946,0.1025,1545.8930,1544.8590,1544.8590,0.0706,100.00,2112,1186
274,2,351,545.7776,0.0837,1090.1997,1089.5407,1089.5407,0.0944,12.63,875,482
274,3,59,480.5987,0.1541,1439.7401,1438.7743,1438.7743,0.0944,100.00,1311,386
274,6,401,488.7595,0.3868,2927.3829,2925.5108,2926.5133,0.0557,4.13,496,398
274,3,446,573.3136,0.1348,1717.0481,1715.9160,1715.9160,0.0374,17.22,980,762
274,2,221,582.2964,0.2433,1163.2890,1162.5782,1162.5782,0.0374,100.00,1070,163
274,2,223,470.7962,0.0446,940.1513,939.5778,939.5778,0.0374,100.00,1019,179
274,2,199,505.8288,0.2498,1010.2586,1009.6431,1009.6431,0.0374,19.03,791,17
274,4,312,488.2558,0.2822,1950.2743,1948.9942,1949.9971,0.1764,100.00,976,0
274,2,80,473.7668,0.2205,946.0969,945.5190,945.5190,0.1764,277.01,831,121
274,2,302,535.2971,0.1097,1069.2356,1068.5798,1068.5798,0.0398,100.00,788,133
274,2,311,505.2829,0.2255,1009.1665,1008.5512,1008.5512,0.0406,3.96,716,277
274,2,77,483.8298,0.2450,966.2352,965.6450,965.6450,0.0406,100.00,540,28
274,2,165,537.2698,0.1588,1073.1816,1072.5252,1072.5252,0.0406,3.30,502,166
274,1,71,536.8141,0.1148,536.1358,535.8069,535.8069,0.0406,5.77,426,69
275,3,1854,562.6803,0.0986,1685.1323,1684.0163,1684.0163,0.0603,100.00,6998,2872
275,2,1199,502.2842,0.0521,1003.1682,1002.5538,1002.5538,0.0848,100.00,3501,919
275,2,702,545.7756,0.0941,1090.1956,1089.5366,1089.5366,0.0518,29.27,3339,764
275,3,1069,516.2944,0.0810,1545.8927,1544.8586,1544.8586,0.0597,100.00,2123,1220
275,4,345,488.5101,0.0937,1951.2916,1950.0113,1951.0142,0.0509,7.19,1550,793
275,2,438,581.7900,0.1501,1162.2761,1161.5655,1161.5655,0.1001,18.98,1325,100
275,3,517,480.5982,0.0886,1439.7387,1438.7729,1438.7729,0.0595,100.00,1315,439
275,2,240,470.7983,0.0559,940.1555,939.5821,939.5821,0.0595,100.00,1260,179
275,2,443,505.8285,0.2546,1010.2580,1009.6425,1009.6425,0.0517,22.25,891,0
275,3,282,571.2999,0.2195,1705.9974,1704.8662,1704.8662,0.0517,100.00,186,161
275,3,248,573.3124,0.1629,1718.0476,1716.9155,1716.9155,0.0560,15.42,826,316
275,3,61,504.2394,0.3660,1510.7028,1509.6963,1509.6963,0.0560,52.21,489,89
275,2,390,536.8003,0.1457,1069.2342,1068.5779,1068.5779,0.1541,420.90,881,88
276,3,3016,562.6752,0.0848,1685.1170,1684.0010,1684.0010,0.0688,100.00,7490,3439
276,2,1180,545.7753,0.0990,1090.1952,1089.5362,1089.5362,0.0572,50.40,4963,1038
276,2,790,502.2863,0.0678,1003.1725,1002.5581,1002.5581,0.0406,100.00,2562,886
276,4,578,488.7510,0.0592,1951.2526,1949.9722,1950.9751,0.0863,74.08,1635,936
276,3,506,515.9745,0.1275,1545.9357,1544.9018,1544.9018,0.0582,8372.29,1913,1116
276,2,849,582.2858,0.1398,1162.2648,1161.5540,1161.5540,0.0779,100.00,1496,144
276,2,772,470.7968,0.0454,940.1524,939.5790,939.5790,0.0577,100.00,1271,175
276,3,1007,480.5975,0.0788,1439.7364,1438.7706,1438.7706,0.0530,100.00,1143,393
276,2,636,505.8272,0.2045,1010.2554,1009.6399,1009.6399,0.0766,15.42,1056,223
276,3,288,573.6430,0.3350,1719.0396,1717.9074,1717.9074,0.0569,49.01,896,140
276,2,310,505.2894,0.2421,1009.1795,1008.5642,1008.5642,0.0366,3.79,852,230
276,1,232,535.2889,0.1151,534.6102,534.2816,534.2816,0.0366,100.00,776,272
276,3,125,572.9799,0.2695,1717.0497,1715.9178,1715.9178,0.0366,100.00,649,108
276,2,131,536.8001,0.1163,1072.2420,1071.5857,1071.5857,0.0366,63.35,483,346
277,3,3051,562.6736,0.0867,1685.1119,1683.9960,1683.9960,0.0723,100.00,7244,3820
277,2,2676,545.7774,0.0767,1090.1993,1089.5403,1089.5403,0.0602,134.42,5749,1248
277,4,515,488.7527,0.0690,1951.2590,1949.9786,1950.9815,0.1432,100.00,1595,1004
277,2,716,581.7954,0.0671,1162.2870,1161.5763,1161.5763,0.1249,100.00,1898,320
277,2,434,502.2902,0.1292,1003.1802,1002.5658,1002.5658,0.0509,100.00,1697,875
277,3,274,515.9740,0.1533,1545.9342,1544.9003,1544.9003,0.0861,100.00,1265,639
277,2,517,470.7978,0.0464,940.1545,939.5810,939.5810,0.0487,100.00,1146,65
277,3,142,480.5974,0.0858,1439.7361,1438.7703,1438.7703,0.0487,100.00,1135,482
277,2,346,505.8246,0.1925,1010.2501,1009.6347,1009.6347,0.0392,11.72,955,240
277,1,279,535.2787,0.1078,534.6000,534.2714,534.2714,0.0721,100.00,759,235
277,2,53,505.2929,0.3443,1009.1865,1008.5712,1008.5712,0.0721,3.78,737,368
277,3,2,573.2799,0.3114,1712.9400,1711.8079,1711.8079,0.0721,17.00,290,168
277,2,243,536.7975,0.1715,1072.2367,1071.5804,1071.5804,0.0560,59.48,453,354
277,2,129,545.2652,0.2991,1084.1613,1083.5024,1083.5024,0.0560,3.33,240,31
277,3,115,571.2856,0.1288,1710.9634,1709.8322,1709.8322,0.0560,3.39,392,290
278,3,3257,562.6730,0.0982,1685.1103,1683.9943,1683.9943,0.0736,100.00,6954,3262
278,2,2737,545.7748,0.0716,1090.1940,1089.5350,1089.5350,0.0608,151.70,6488,1239
278,2,300,581.7964,0.0876,1162.2888,1161.5782,1161.5782,0.1492,100.00,1595,269
278,4,767,488.7612,0.0739,1951.2930,1950.0126,1951.0155,0.0510,100.00,1376,879
278,2,129,470.7955,0.0606,940.1500,939.5766,939.5766,0.0510,100.00,1043,0
278,2,289,502.2918,0.1477,1003.1836,1002.5691,1002.5691,0.0636,22.30,863,344
278,3,79,480.6001,0.1097,1439.7442,1438.7784,1438.7784,0.0636,100.00,742,482
278,2,318,505.8205,0.1463,1010.2420,1009.6265,1009.6265,0.0636,9.06,713,281
278,3,98,515.9752,0.3751,1545.9377,1544.9038,1544.9038,0.0636,100.00,681,574
278,2,606,505.2983,0.2930,1009.1975,1008.5822,1008.5822,0.0632,100.00,657,341
278,2,612,536.2716,0.0491,1071.1849,1070.5287,1070.5287,0.0644,100.00,653,328
278,2,239,545.2657,0.2951,1085.1649,1084.5060,1084.5060,0.0644,3.43,161,52
278,3,299,497.9443,0.1215,1491.8054,1490.8111,1490.8111,0.0553,100.00,394,70
279,3,1791,562.6690,0.0598,1685.0981,1683.9822,1683.9822,0.0749,100.00,6131,3310
279,2,1615,545.7753,0.0873,1090.1951,1089.5361,1089.5361,0.0666,100.00,6574,905
279,4,57,488.5120,0.0686,1951.2993,1950.0190,1951.0219,0.0666,100.00,1275,712
279,2,739,581.8009,0.0984,1162.2979,1161.5872,1161.5872,0.2494,920.46,1262,282
279,2,130,536.2719,0.0915,1071.1854,1070.5293,1070.5293,0.2494,100.00,976,270
279,3,4,750.6773,0.3425,2249.4659,2248.0071,2249.0100,0.2494,33.52,34,399
279,3,320,573.6342,0.2673,1718.0101,1716.8779,1716.8779,0.0562,64.28,478,265
279,1,255,545.2605,0.0977,544.5835,544.2532,544.2532,0.7567,3.12,545,320
279,1,334,561.2927,0.1195,560.6274,560.2854,560.2854,0.0629,4.47,485,866
279,2,64,502.2920,0.2173,1003.1838,1002.5694,1002.5694,0.0629,10.68,413,137
279,3,109,516.9548,0.1488,1547.8739,1546.8396,1546.8396,0.0629,100.00,337,81
280,3,1767,562.6655,0.0503,1685.0878,1683.9718,1683.9718,0.0718,100.00,4658,2536
280,2,1447,545.7749,0.0572,1090.1943,1089.5353,1089.5353,0.0672,100.00,5003,928
280,3,96,750.6735,0.3192,2249.4545,2247.9957,2248.9986,0.0672,45.98,34,530
280,2,131,581.8044,0.1590,1162.3048,1161.5942,1161.5942,0.0672,590.71,810,315
280,4,115,488.7618,0.1732,1951.2957,1950.0153,1951.0182,0.0672,3.97,429,246
280,1,28,545.2634,0.0662,542.5810,542.2508,542.2508,0.0672,100.00,203,712
280,5,30,573.6040,0.2177,2863.8123,2861.9811,2862.9839,0.0672,42.73,486,315
280,1,41,561.2927,0.1195,560.6274,560.2854,560.2854,0.0672,5.10,485,0
281,3,1012,562.3297,0.0316,1685.0829,1683.9672,1683.9672,0.1011,100.00,3803,1963
281,2,1331,545.7762,0.0436,1090.1968,1089.5378,1089.5378,0.0631,100.00,3593,567
281,3,1056,750.6749,0.3720,2249.4589,2248.0001,2249.0030,0.0757,100.00,34,425
281,3,255,685.0206,0.2367,2044.3568,2043.0204,2044.0233,0.0702,100.00,134,131
281,2,91,581.7971,0.0497,1162.2904,1161.5797,1161.5797,0.0702,164.01,787,252
281,2,87,515.3228,0.2651,1021.2414,1020.6102,1020.6102,0.0702,181.97,111,54
281,2,403,536.2979,0.2339,1071.2375,1070.5813,1070.5813,0.0949,10.35,682,297
281,1,174,545.2651,0.1048,544.5881,544.2579,544.2579,0.0949,9.01,555,240
281,2,19,593.8479,0.2612,1185.4039,1184.6783,1184.6783,0.0949,15.48,458,142
281,5,91,573.6317,0.2887,2863.9508,2862.1196,2863.1223,0.0949,5.85,194,300
281,1,278,561.2927,0.1195,560.6274,560.2854,560.2854,0.0949,4.47,485,687
281,3,101,685.7019,0.2469,2054.4177,2053.0810,2054.0839,0.0949,10.43,357,128
281,2,242,535.7786,0.3717,1066.1878,1065.5318,1065.5318,0.6353,162.44,249,191
281,2,176,573.2817,0.2328,1141.2367,1140.5379,1140.5379,0.6353,5.09,297,162
282,3,763,562.3278,0.0480,1685.0773,1683.9615,1683.9615,0.0757,100.00,2893,1153
282,2,384,545.7730,0.0516,1090.1904,1089.5314,1089.5314,0.1859,100.00,2672,390
282,2,87,593.8457,0.2173,1185.3996,1184.6740,1184.6740,0.1859,20.51,1503,359
282,3,181,750.6722,0.3684,2249.4508,2247.9919,2248.9948,0.1859,18.38,0,554
282,2,61,582.2931,0.1063,1162.2795,1161.5688,1161.5688,0.1859,100.00,531,144
282,3,78,685.3339,0.1463,2054.3165,2052.9799,2053.9828,0.1859,100.00,459,193
282,3,186,573.6255,0.0773,1718.9870,1717.8547,1717.8547,0.1859,3.34,457,255
282,1,29,561.2924,0.1217,560.6271,560.2851,560.2851,0.1859,159.84,456,587
282,1,112,552.7825,0.0398,552.1158,551.7752,551.7752,0.1859,3.21,448,241
282,1,155,551.7800,0.1178,551.1039,550.7727,550.7727,0.1859,64.17,401,142
282,1,315,545.2674,0.0964,542.5850,542.2547,542.2547,0.0513,3.40,205,327
282,1,43,560.2909,0.1044,559.6255,559.2837,559.2837,0.0513,100.00,307,0
283,2,496,593.3325,0.0434,1185.3759,1184.6505,1184.6505,0.0717,164.44,4792,572
283,3,436,562.3159,0.0772,1685.0415,1683.9258,1683.9258,0.1081,100.00,1710,763
283,2,549,545.7792,0.0521,1090.2028,1089.5438,1089.5438,0.0493,100.00,1658,418
283,3,452,750.6702,0.3943,2249.4448,2247.9859,2248.9888,0.0583,38.27,0,535
283,3,595,685.0131,0.3292,2053.3539,2052.0175,2053.0204,0.0475,3.07,1042,329
283,2,314,581.8206,0.2099,1162.3373,1161.6266,1161.6266,0.1008,8.48,659,144
283,6,424,573.7974,0.2196,3436.9216,3434.7351,3436.7407,0.0365,6.34,211,653
283,2,85,552.7792,0.1970,1103.2133,1102.5409,1102.5409,0.0365,100.00,414,73
283,3,282,559.9885,0.3842,1678.0584,1676.9437,1676.9437,0.0348,12.85,412,86
283,1,13,580.8124,0.2795,578.1558,577.7996,577.7996,0.0348,100.00,48,364
283,1,27,545.2672,0.1136,544.5902,544.2599,544.2599,0.0348,100.00,313,271
284,2,1453,593.3346,0.0649,1185.3801,1184.6547,1184.6547,0.0680,167.22,13324,1946
284,3,159,562.3241,0.0697,1685.0662,1683.9504,1683.9504,0.0680,100.00,908,466
284,2,228,546.2713,0.0497,1091.1893,1090.5281,1090.5281,0.0598,100.00,890,153
284,2,360,581.8193,0.1828,1162.3347,1161.6241,1161.6241,0.0545,9.02,672,154
284,3,300,750.6689,0.3652,2250.4438,2248.9850,2249.9879,0.5118,25.48,843,324
284,3,115,685.3294,0.1055,2053.3000,2051.9634,2052.9663,0.5118,563.56,850,426
284,1,316,584.3178,0.0757,583.6673,583.3105,583.3105,0.0515,3.32,343,118
284,2,233,551.7806,0.1085,1102.2188,1101.5466,1101.5466,0.0554,98.83,618,430
284,1,255,560.2869,0.1219,559.6215,559.2796,559.2796,0.1402,5.10,510,0
284,1,34,553.8027,0.0824,553.1362,552.7955,552.7955,0.1402,100.00,458,46
284,1,122,583.3011,0.2011,575.6323,575.2757,575.2757,0.1402,100.00,248,16
284,6,132,573.6280,0.2740,3436.9079,3434.7217,3436.7272,0.1402,3.30,194,730
284,4,58,559.9429,0.3627,2236.1872,2234.7396,2235.7425,0.1402,4009.47,218,202
285,2,4256,593.3363,0.0693,1185.3834,1184.6580,1184.6580,0.0780,821.40,27270,4127
285,3,195,685.0065,0.2833,2053.3342,2051.9978,2053.0007,0.0780,5.52,825,644
285,3,83,750.9961,0.2363,2250.4241,2248.9635,2249.9664,0.0780,24.63,794,392
285,2,570,581.8191,0.1528,1162.3342,1161.6236,1161.6236,0.0567,116.46,798,148
285,1,254,584.3170,0.0560,583.6665,583.3097,583.3097,0.3935,100.00,707,142
285,2,203,545.7777,0.0519,1090.1999,1089.5409,1089.5409,0.3935,100.00,620,125
285,2,153,551.7778,0.0826,1102.2132,1101.5411,1101.5411,0.3935,93.39,584,347
285,1,138,560.2871,0.2301,559.6217,559.2799,559.2799,0.3935,5.26,510,362
285,2,410,573.7923,0.1015,1146.2690,1145.5701,1145.5701,0.0409,5.15,507,217
285,1,131,553.8007,0.0470,553.1342,552.7934,552.7934,0.0409,100.00,472,46
285,1,111,581.3265,0.1214,580.6755,580.3193,580.3193,0.0409,100.00,415,604
285,3,190,562.6296,0.1871,1685.9828,1684.8669,1684.8669,0.0409,4.02,408,190
285,3,163,571.2649,0.2902,1711.9040,1710.7728,1710.7728,0.0409,100.00,323,137
286,2,11582,593.3361,0.0681,1185.3830,1184.6576,1184.6576,0.0806,100.00,49150,6583
286,3,308,750.9981,0.1599,2250.4302,2248.9696,2249.9725,0.0864,159.07,601,513
286,3,193,584.3177,0.1996,1751.0868,1749.9312,1749.9312,0.0864,4.49,827,166
286,3,129,685.3832,0.2538,2053.4616,2052.1250,2053.1279,0.0864,100.00,503,502
286,2,141,581.8230,0.1464,1162.3421,1161.6315,1161.6315,0.0864,100.00,679,164
286,2,493,553.8052,0.1197,1106.2704,1105.5959,1105.5959,0.0599,100.00,665,139
286,1,316,583.3049,0.2168,580.6488,580.2921,580.2921,0.0641,34.95,510,615
286,1,377,551.7882,0.0892,551.1121,550.7809,550.7809,0.0511,100.00,593,0
286,2,114,573.7942,0.1230,1146.2727,1145.5738,1145.5738,0.0511,7.39,505,351
286,1,187,560.2873,0.2406,557.6164,557.2745,557.2745,0.0511,5.97,96,414
286,2,119,580.8210,0.3571,1160.3378,1159.6275,1159.6275,0.0511,36.96,373,0
286,1,69,561.2992,0.0533,560.6339,560.2919,560.2919,0.0511,100.00,345,90
286,1,255,585.3180,0.0827,584.6676,584.3107,584.3107,0.0643,100.00,337,51
287,2,19777,593.3374,0.0617,1185.3857,1184.6603,1184.6603,0.0772,100.00,74739,10505
287,3,376,751.0023,0.0659,2250.4429,2248.9823,2249.9852,0.1343,147.93,867,707
287,3,380,651.3511,0.2491,1951.3089,1950.0285,1951.0314,0.0555,100.00,602,249
287,2,126,573.7890,0.0930,1146.2624,1145.5634,1145.5634,0.0555,17.25,713,328
287,1,348,583.2999,0.2885,582.6493,582.2926,582.2926,0.0464,100.00,688,347
287,2,188,580.8011,0.1461,1160.2980,1159.5877,1159.5877,0.0464,66.27,670,456
287,3,311,685.3816,0.2674,2053.4565,2052.1199,2053.1228,0.2516,10.95,259,503
287,2,191,554.2920,0.1180,1107.2438,1106.5694,1106.5694,0.2516,4.86,640,34
287,3,330,571.2614,0.1999,1711.8935,1710.7623,1710.7623,0.3123,3.37,498,195
287,2,99,573.3197,0.2631,1141.3128,1140.6141,1140.6141,0.3123,4.06,498,241
287,2,23,551.7872,0.0959,1102.2319,1101.5598,1101.5598,0.3123,100.00,470,86
287,4,255,584.6435,0.3106,2335.0564,2333.5422,2334.5451,0.3123,14.16,193,166
288,2,30537,593.3374,0.0597,1185.3857,1184.6602,1184.6602,0.0802,4622.31,99445,13831
288,3,347,651.3369,0.0766,1951.2665,1949.9861,1950.9890,0.0676,100.00,1129,787
288,3,405,751.0104,0.0481,2250.4670,2249.0064,2250.0093,0.0786,151.80,1130,822
288,3,124,571.6301,0.1539,1711.9971,1710.8657,1710.8657,0.0786,17.49,583,195
288,2,503,553.8066,0.1441,1106.2732,1105.5988,1105.5988,0.0376,13.76,726,229
